province,city,city_code,level,index,pollutions,aqi,so2_24h,no2_24h,co_24h,o3_24h,o3_8h_24h,pm2_5_24h,pm10_24h,pubtime
河北省,保定市,130600,,,,195.0,58.0,34.0,1.547,45.0,44.0,48.0,93.0,2013-03-01 00:00:00
河北省,保定市,130600,,,,111.0,96.0,56.0,2.757,46.0,46.0,101.0,177.0,2013-03-02 00:00:00
河北省,保定市,130600,,,,215.0,149.0,78.0,3.795,40.0,39.0,177.0,357.0,2013-03-03 00:00:00
河北省,保定市,130600,,,,144.0,79.0,47.0,1.771,47.0,47.0,53.0,123.0,2013-03-04 00:00:00
河北省,保定市,130600,,,,140.0,146.0,81.0,2.979,48.0,48.0,176.0,316.0,2013-03-05 00:00:00
河北省,保定市,130600,,,,292.0,141.0,109.0,4.016,44.0,44.0,232.0,414.0,2013-03-06 00:00:00
河北省,保定市,130600,,,,382.0,111.0,96.0,3.687,50.0,50.0,209.0,447.0,2013-03-07 00:00:00
河北省,保定市,130600,,,,371.0,136.0,87.0,3.513,52.0,52.0,199.0,488.0,2013-03-08 00:00:00
河北省,保定市,130600,,,,222.0,55.0,36.0,1.809,44.0,44.0,88.0,264.0,2013-03-09 00:00:00
河北省,保定市,130600,,,,122.0,61.0,34.0,1.705,43.0,44.0,62.0,139.0,2013-03-10 00:00:00
河北省,保定市,130600,,,,131.0,90.0,51.0,2.056,42.0,42.0,119.0,234.0,2013-03-11 00:00:00
河北省,保定市,130600,,,,139.0,58.0,52.0,2.498,42.0,42.0,105.0,165.0,2013-03-12 00:00:00
河北省,保定市,130600,,,,158.0,65.0,45.0,2.569,52.0,52.0,88.0,169.0,2013-03-13 00:00:00
河北省,保定市,130600,,,,110.0,82.0,49.0,2.48,57.0,56.0,99.0,170.0,2013-03-14 00:00:00
河北省,保定市,130600,,,,177.0,111.0,69.0,3.026,52.0,52.0,177.0,301.0,2013-03-15 00:00:00
河北省,保定市,130600,,,,296.0,112.0,87.0,3.13,63.0,64.0,274.0,426.0,2013-03-16 00:00:00
河北省,保定市,130600,,,,341.0,89.0,81.0,2.925,89.0,89.0,308.0,479.0,2013-03-17 00:00:00
河北省,保定市,130600,,,,444.0,58.0,86.0,2.79,89.0,89.0,349.0,590.0,2013-03-18 00:00:00
河北省,保定市,130600,,,,406.0,27.0,42.0,1.611,89.0,89.0,166.0,308.0,2013-03-19 00:00:00
河北省,保定市,130600,,,,199.0,30.0,33.0,1.594,89.0,89.0,90.0,192.0,2013-03-20 00:00:00
河北省,保定市,130600,,,,189.0,70.0,57.0,0.0,,,143.0,248.0,2013-03-21 00:00:00
河北省,保定市,130600,,,,151.0,39.0,55.0,0.0,,,102.0,198.0,2013-03-22 00:00:00
河北省,保定市,130600,,,,131.0,85.0,55.0,0.0,,,98.0,200.0,2013-03-23 00:00:00
河北省,保定市,130600,,,,66.0,28.0,30.0,1.863,39.0,39.0,45.0,96.0,2013-03-24 00:00:00
河北省,保定市,130600,,,,150.0,46.0,48.0,1.776,75.0,69.0,150.0,235.0,2013-03-25 00:00:00
河北省,保定市,130600,,,,165.0,51.0,46.0,2.062,60.0,58.0,132.0,266.0,2013-03-26 00:00:00
河北省,保定市,130600,,,,183.0,30.0,52.0,1.863,82.0,53.0,137.0,285.0,2013-03-27 00:00:00
河北省,保定市,130600,,,,206.0,36.0,35.0,2.778,60.0,52.0,56.0,230.0,2013-03-28 00:00:00
河北省,保定市,130600,,,,103.0,53.0,55.0,3.701,48.0,45.0,76.0,167.0,2013-03-29 00:00:00
河北省,保定市,130600,,,,102.0,45.0,47.0,3.664,88.0,76.0,84.0,155.0,2013-03-30 00:00:00
河北省,保定市,130600,,,,170.0,42.0,61.0,4.117,36.0,48.0,192.0,290.0,2013-03-31 00:00:00
河北省,保定市,130600,,,,224.0,40.0,52.0,3.089,74.0,69.0,103.0,238.0,2013-04-01 00:00:00
