province,city,city_code,level,index,pollutions,aqi,so2_24h,no2_24h,co_24h,o3_24h,o3_8h_24h,pm2_5_24h,pm10_24h,pubtime
河北省,廊坊市,131000,,,,62.0,6.0,28.0,0.542,88.0,156.0,42.0,60.0,2013-08-01 00:00:00
河北省,廊坊市,131000,,,,154.0,11.0,34.0,1.642,147.0,73.0,116.0,157.0,2013-08-02 00:00:00
河北省,廊坊市,131000,,,,95.0,7.0,21.0,0.663,159.0,132.0,64.0,103.0,2013-08-03 00:00:00
河北省,廊坊市,131000,,,,162.0,8.0,22.0,1.101,106.0,148.0,121.0,183.0,2013-08-04 00:00:00
河北省,廊坊市,131000,,,,57.0,7.0,21.0,0.533,160.0,98.0,33.0,61.0,2013-08-05 00:00:00
河北省,廊坊市,131000,,,,212.0,6.0,28.0,1.568,110.0,142.0,167.0,233.0,2013-08-06 00:00:00
河北省,廊坊市,131000,,,,82.0,6.0,26.0,0.592,102.0,98.0,59.0,86.0,2013-08-07 00:00:00
河北省,廊坊市,131000,,,,71.0,11.0,30.0,0.735,144.0,79.0,41.0,90.0,2013-08-08 00:00:00
河北省,廊坊市,131000,,,,75.0,11.0,45.0,0.565,61.0,75.0,44.0,97.0,2013-08-09 00:00:00
河北省,廊坊市,131000,,,,133.0,18.0,19.0,1.047,196.0,114.0,99.0,173.0,2013-08-10 00:00:00
河北省,廊坊市,131000,,,,163.0,15.0,28.0,1.085,143.0,158.0,126.0,172.0,2013-08-11 00:00:00
河北省,廊坊市,131000,,,,64.0,11.0,18.0,0.76,105.0,94.0,45.0,64.0,2013-08-12 00:00:00
河北省,廊坊市,131000,,,,111.0,21.0,27.0,1.305,167.0,89.0,83.0,135.0,2013-08-13 00:00:00
河北省,廊坊市,131000,,,,79.0,14.0,19.0,0.58,142.0,138.0,51.0,97.0,2013-08-14 00:00:00
河北省,廊坊市,131000,,,,157.0,16.0,33.0,1.313,133.0,133.0,119.0,189.0,2013-08-15 00:00:00
河北省,廊坊市,131000,,,,181.0,9.0,26.0,1.206,145.0,122.0,141.0,199.0,2013-08-16 00:00:00
河北省,廊坊市,131000,,,,89.0,14.0,34.0,0.528,136.0,95.0,44.0,115.0,2013-08-17 00:00:00
河北省,廊坊市,131000,,,,58.0,15.0,39.0,0.445,145.0,117.0,16.0,69.0,2013-08-18 00:00:00
河北省,廊坊市,131000,,,,83.0,22.0,42.0,0.801,164.0,129.0,38.0,112.0,2013-08-19 00:00:00
河北省,廊坊市,131000,,,,114.0,40.0,30.0,1.32,203.0,136.0,80.0,154.0,2013-08-20 00:00:00
河北省,廊坊市,131000,,,,97.0,33.0,40.0,0.841,175.0,167.0,64.0,133.0,2013-08-21 00:00:00
河北省,廊坊市,131000,,,,192.0,24.0,75.0,1.173,122.0,154.0,146.0,245.0,2013-08-22 00:00:00
河北省,廊坊市,131000,,,,116.0,16.0,58.0,0.901,126.0,100.0,82.0,154.0,2013-08-23 00:00:00
河北省,廊坊市,131000,,,,108.0,22.0,46.0,1.178,172.0,92.0,65.0,152.0,2013-08-24 00:00:00
河北省,廊坊市,131000,,,,101.0,21.0,38.0,0.826,177.0,155.0,61.0,145.0,2013-08-25 00:00:00
河北省,廊坊市,131000,,,,117.0,34.0,34.0,1.278,239.0,156.0,81.0,171.0,2013-08-26 00:00:00
河北省,廊坊市,131000,,,,69.0,19.0,29.0,0.734,114.0,189.0,39.0,86.0,2013-08-27 00:00:00
河北省,廊坊市,131000,,,,106.0,14.0,39.0,1.676,100.0,91.0,72.0,114.0,2013-08-28 00:00:00
河北省,廊坊市,131000,,,,81.0,11.0,24.0,0.577,84.0,69.0,36.0,94.0,2013-08-29 00:00:00
河北省,廊坊市,131000,,,,44.0,13.0,25.0,0.316,99.0,77.0,12.0,50.0,2013-08-30 00:00:00
河北省,廊坊市,131000,,,,69.0,15.0,39.0,0.443,129.0,83.0,26.0,89.0,2013-08-31 00:00:00
河北省,廊坊市,131000,,,,96.0,25.0,40.0,1.091,197.0,100.0,55.0,135.0,2013-09-01 00:00:00
