province,city,city_code,level,index,pollutions,aqi,so2_24h,no2_24h,co_24h,o3_24h,o3_8h_24h,pm2_5_24h,pm10_24h,pubtime
河北省,张家口市,131200,,,,128.0,51.0,26.0,0.529,87.0,77.0,24.0,46.0,2013-02-01 00:00:00
河北省,张家口市,131200,,,,56.0,92.0,48.0,1.004,87.0,87.0,44.0,84.0,2013-02-02 00:00:00
河北省,张家口市,131200,,,,98.0,129.0,65.0,1.706,75.0,86.0,89.0,174.0,2013-02-03 00:00:00
河北省,张家口市,131200,,,,137.0,69.0,36.0,0.882,90.0,83.0,31.0,88.0,2013-02-04 00:00:00
河北省,张家口市,131200,,,,79.0,93.0,47.0,1.408,91.0,90.0,52.0,96.0,2013-02-05 00:00:00
河北省,张家口市,131200,,,,64.0,53.0,25.0,0.821,94.0,91.0,29.0,64.0,2013-02-06 00:00:00
河北省,张家口市,131200,,,,57.0,42.0,19.0,0.674,93.0,93.0,25.0,53.0,2013-02-07 00:00:00
河北省,张家口市,131200,,,,57.0,100.0,30.0,1.07,87.0,93.0,46.0,79.0,2013-02-08 00:00:00
河北省,张家口市,131200,,,,88.0,78.0,32.0,1.164,69.0,87.0,46.0,104.0,2013-02-09 00:00:00
河北省,张家口市,131200,,,,75.0,58.0,22.0,0.669,76.0,70.0,41.0,79.0,2013-02-10 00:00:00
河北省,张家口市,131200,,,,58.0,92.0,33.0,0.837,77.0,76.0,41.0,65.0,2013-02-11 00:00:00
河北省,张家口市,131200,,,,76.0,91.0,28.0,0.799,76.0,76.0,33.0,135.0,2013-02-12 00:00:00
河北省,张家口市,131200,,,,102.0,103.0,32.0,1.155,77.0,76.0,37.0,138.0,2013-02-13 00:00:00
河北省,张家口市,131200,,,,72.0,69.0,19.0,0.822,97.0,77.0,29.0,57.0,2013-02-14 00:00:00
河北省,张家口市,131200,,,,57.0,91.0,34.0,1.109,96.0,96.0,36.0,64.0,2013-02-15 00:00:00
河北省,张家口市,131200,,,,94.0,138.0,57.0,2.055,80.0,96.0,117.0,195.0,2013-02-16 00:00:00
河北省,张家口市,131200,,,,151.0,61.0,28.0,1.254,117.0,80.0,55.0,133.0,2013-02-17 00:00:00
河北省,张家口市,131200,,,,98.0,58.0,26.0,0.842,117.0,117.0,27.0,95.0,2013-02-18 00:00:00
河北省,张家口市,131200,,,,66.0,55.0,36.0,1.095,125.0,117.0,39.0,71.0,2013-02-19 00:00:00
河北省,张家口市,131200,,,,69.0,55.0,31.0,1.128,125.0,125.0,34.0,68.0,2013-02-20 00:00:00
河北省,张家口市,131200,,,,54.0,59.0,28.0,1.085,96.0,125.0,26.0,59.0,2013-02-21 00:00:00
河北省,张家口市,131200,,,,52.0,50.0,26.0,0.987,104.0,96.0,26.0,37.0,2013-02-22 00:00:00
河北省,张家口市,131200,,,,58.0,68.0,34.0,1.128,236.0,104.0,32.0,60.0,2013-02-23 00:00:00
河北省,张家口市,131200,,,,88.0,98.0,65.0,2.06,234.0,232.0,162.0,275.0,2013-02-24 00:00:00
河北省,张家口市,131200,,,,235.0,60.0,65.0,2.909,101.0,232.0,160.0,275.0,2013-02-25 00:00:00
河北省,张家口市,131200,,,,178.0,43.0,45.0,1.956,108.0,101.0,96.0,169.0,2013-02-26 00:00:00
河北省,张家口市,131200,,,,82.0,51.0,27.0,1.257,108.0,108.0,29.0,94.0,2013-02-27 00:00:00
河北省,张家口市,131200,,,,154.0,25.0,20.0,1.327,107.0,108.0,66.0,439.0,2013-02-28 00:00:00
河北省,张家口市,131200,,,,124.0,21.0,21.0,1.189,107.0,107.0,22.0,38.0,2013-03-01 00:00:00
