province,city,city_code,level,index,pollutions,aqi,so2_24h,no2_24h,co_24h,o3_24h,o3_8h_24h,pm2_5_24h,pm10_24h,pubtime
河北省,保定市,130600,,,,167.0,129.0,71.0,3.916,33.0,33.0,120.0,185.0,2013-02-01 00:00:00
河北省,保定市,130600,,,,116.0,138.0,54.0,1.897,36.0,36.0,88.0,126.0,2013-02-02 00:00:00
河北省,保定市,130600,,,,190.0,134.0,65.0,3.459,35.0,35.0,251.0,307.0,2013-02-03 00:00:00
河北省,保定市,130600,,,,211.0,101.0,52.0,2.068,35.0,35.0,124.0,177.0,2013-02-04 00:00:00
河北省,保定市,130600,,,,97.0,84.0,36.0,1.509,35.0,35.0,77.0,112.0,2013-02-05 00:00:00
河北省,保定市,130600,,,,211.0,117.0,57.0,2.349,32.0,32.0,206.0,347.0,2013-02-06 00:00:00
河北省,保定市,130600,,,,164.0,51.0,24.0,0.953,34.0,34.0,45.0,73.0,2013-02-07 00:00:00
河北省,保定市,130600,,,,118.0,88.0,40.0,1.787,35.0,35.0,109.0,162.0,2013-02-08 00:00:00
河北省,保定市,130600,,,,200.0,123.0,49.0,2.545,35.0,35.0,245.0,340.0,2013-02-09 00:00:00
河北省,保定市,130600,,,,327.0,118.0,46.0,2.367,32.0,32.0,230.0,327.0,2013-02-10 00:00:00
河北省,保定市,130600,,,,217.0,76.0,36.0,2.498,30.0,30.0,148.0,187.0,2013-02-11 00:00:00
河北省,保定市,130600,,,,183.0,94.0,38.0,2.089,35.0,35.0,155.0,240.0,2013-02-12 00:00:00
河北省,保定市,130600,,,,253.0,102.0,56.0,3.706,35.0,35.0,316.0,445.0,2013-02-13 00:00:00
河北省,保定市,130600,,,,371.0,73.0,46.0,2.617,26.0,26.0,197.0,316.0,2013-02-14 00:00:00
河北省,保定市,130600,,,,179.0,72.0,33.0,1.44,35.0,35.0,92.0,160.0,2013-02-15 00:00:00
河北省,保定市,130600,,,,211.0,69.0,44.0,2.27,35.0,35.0,191.0,276.0,2013-02-16 00:00:00
河北省,保定市,130600,,,,261.0,90.0,52.0,2.458,20.0,19.0,240.0,378.0,2013-02-17 00:00:00
河北省,保定市,130600,,,,194.0,64.0,38.0,1.523,31.0,31.0,62.0,101.0,2013-02-18 00:00:00
河北省,保定市,130600,,,,102.0,61.0,40.0,1.893,32.0,32.0,82.0,119.0,2013-02-19 00:00:00
河北省,保定市,130600,,,,180.0,90.0,58.0,3.117,30.0,30.0,170.0,271.0,2013-02-20 00:00:00
河北省,保定市,130600,,,,251.0,92.0,71.0,4.237,38.0,33.0,215.0,404.0,2013-02-21 00:00:00
河北省,保定市,130600,,,,331.0,100.0,60.0,3.856,59.0,52.0,180.0,350.0,2013-02-22 00:00:00
河北省,保定市,130600,,,,210.0,153.0,75.0,3.18,45.0,49.0,197.0,300.0,2013-02-23 00:00:00
河北省,保定市,130600,,,,358.0,119.0,91.0,5.399,38.0,41.0,352.0,526.0,2013-02-24 00:00:00
河北省,保定市,130600,,,,292.0,67.0,53.0,2.576,22.0,22.0,117.0,208.0,2013-02-25 00:00:00
河北省,保定市,130600,,,,183.0,127.0,71.0,2.809,23.0,23.0,229.0,382.0,2013-02-26 00:00:00
河北省,保定市,130600,,,,426.0,139.0,87.0,4.244,33.0,33.0,383.0,593.0,2013-02-27 00:00:00
河北省,保定市,130600,,,,481.0,69.0,55.0,3.053,37.0,37.0,285.0,576.0,2013-02-28 00:00:00
河北省,保定市,130600,,,,195.0,58.0,34.0,1.547,45.0,44.0,48.0,93.0,2013-03-01 00:00:00
