province,city,city_code,level,index,pollutions,aqi,so2_24h,no2_24h,co_24h,o3_24h,o3_8h_24h,pm2_5_24h,pm10_24h,pubtime
河北省,张家口市,131200,,,,47.0,18.0,23.0,0.564,89.0,61.0,19.0,45.0,2013-09-01 00:00:00
河北省,张家口市,131200,,,,47.0,17.0,21.0,0.667,91.0,73.0,19.0,46.0,2013-09-02 00:00:00
河北省,张家口市,131200,,,,54.0,22.0,19.0,0.764,113.0,85.0,25.0,56.0,2013-09-03 00:00:00
河北省,张家口市,131200,,,,58.0,22.0,26.0,0.764,86.0,105.0,35.0,60.0,2013-09-04 00:00:00
河北省,张家口市,131200,,,,41.0,18.0,22.0,0.687,71.0,72.0,22.0,38.0,2013-09-05 00:00:00
河北省,张家口市,131200,,,,31.0,17.0,15.0,0.545,73.0,63.0,11.0,27.0,2013-09-06 00:00:00
河北省,张家口市,131200,,,,42.0,18.0,19.0,0.579,85.0,64.0,17.0,40.0,2013-09-07 00:00:00
河北省,张家口市,131200,,,,59.0,19.0,20.0,0.635,138.0,72.0,36.0,58.0,2013-09-08 00:00:00
河北省,张家口市,131200,,,,66.0,28.0,24.0,0.735,89.0,102.0,39.0,70.0,2013-09-09 00:00:00
河北省,张家口市,131200,,,,48.0,16.0,16.0,0.401,63.0,77.0,18.0,54.0,2013-09-10 00:00:00
河北省,张家口市,131200,,,,72.0,22.0,20.0,0.524,126.0,52.0,22.0,94.0,2013-09-11 00:00:00
河北省,张家口市,131200,,,,113.0,25.0,17.0,0.612,166.0,102.0,60.0,162.0,2013-09-12 00:00:00
河北省,张家口市,131200,,,,86.0,28.0,24.0,0.54,83.0,121.0,32.0,113.0,2013-09-13 00:00:00
河北省,张家口市,131200,,,,52.0,19.0,21.0,0.328,77.0,79.0,17.0,61.0,2013-09-14 00:00:00
河北省,张家口市,131200,,,,55.0,25.0,23.0,0.531,102.0,72.0,15.0,61.0,2013-09-15 00:00:00
河北省,张家口市,131200,,,,77.0,29.0,31.0,0.834,162.0,84.0,27.0,102.0,2013-09-16 00:00:00
河北省,张家口市,131200,,,,105.0,28.0,40.0,1.088,125.0,128.0,55.0,154.0,2013-09-17 00:00:00
河北省,张家口市,131200,,,,86.0,22.0,23.0,1.129,152.0,94.0,49.0,96.0,2013-09-18 00:00:00
河北省,张家口市,131200,,,,73.0,22.0,17.0,0.649,135.0,139.0,43.0,76.0,2013-09-19 00:00:00
河北省,张家口市,131200,,,,41.0,23.0,25.0,0.357,121.0,130.0,15.0,40.0,2013-09-20 00:00:00
河北省,张家口市,131200,,,,58.0,23.0,27.0,0.564,112.0,76.0,25.0,63.0,2013-09-21 00:00:00
河北省,张家口市,131200,,,,72.0,20.0,25.0,0.685,89.0,101.0,34.0,89.0,2013-09-22 00:00:00
河北省,张家口市,131200,,,,30.0,12.0,12.0,0.253,33.0,80.0,14.0,27.0,2013-09-23 00:00:00
河北省,张家口市,131200,,,,25.0,14.0,15.0,0.255,47.0,31.0,10.0,21.0,2013-09-24 00:00:00
河北省,张家口市,131200,,,,43.0,19.0,24.0,0.359,50.0,44.0,16.0,41.0,2013-09-25 00:00:00
河北省,张家口市,131200,,,,58.0,23.0,36.0,0.594,37.0,44.0,22.0,66.0,2013-09-26 00:00:00
河北省,张家口市,131200,,,,56.0,27.0,42.0,0.716,52.0,32.0,26.0,63.0,2013-09-27 00:00:00
河北省,张家口市,131200,,,,147.0,27.0,46.0,1.262,107.0,49.0,107.0,176.0,2013-09-28 00:00:00
河北省,张家口市,131200,,,,151.0,23.0,33.0,1.117,100.0,98.0,109.0,177.0,2013-09-29 00:00:00
河北省,张家口市,131200,,,,158.0,24.0,33.0,1.32,71.0,86.0,113.0,178.0,2013-09-30 00:00:00
河北省,张家口市,131200,,,,63.0,38.0,17.0,0.482,39.0,54.0,41.0,52.0,2013-10-01 00:00:00
