province,city,city_code,level,index,pollutions,aqi,so2_24h,no2_24h,co_24h,o3_24h,o3_8h_24h,pm2_5_24h,pm10_24h,pubtime
河北省,保定市,130600,,,,77.0,13.0,24.0,1.328,84.0,69.0,51.0,67.0,2013-08-01 00:00:00
河北省,保定市,130600,,,,106.0,20.0,31.0,1.278,101.0,93.0,68.0,112.0,2013-08-02 00:00:00
河北省,保定市,130600,,,,68.0,19.0,23.0,1.171,102.0,91.0,39.0,74.0,2013-08-03 00:00:00
河北省,保定市,130600,,,,173.0,21.0,35.0,1.917,76.0,69.0,148.0,184.0,2013-08-04 00:00:00
河北省,保定市,130600,,,,63.0,26.0,30.0,1.293,90.0,86.0,37.0,72.0,2013-08-05 00:00:00
河北省,保定市,130600,,,,185.0,19.0,31.0,1.69,90.0,89.0,141.0,195.0,2013-08-06 00:00:00
河北省,保定市,130600,,,,113.0,11.0,27.0,1.181,61.0,67.0,82.0,122.0,2013-08-07 00:00:00
河北省,保定市,130600,,,,71.0,20.0,25.0,1.382,89.0,81.0,45.0,78.0,2013-08-08 00:00:00
河北省,保定市,130600,,,,201.0,20.0,37.0,2.378,48.0,66.0,156.0,190.0,2013-08-09 00:00:00
河北省,保定市,130600,,,,151.0,33.0,38.0,1.908,108.0,99.0,116.0,166.0,2013-08-10 00:00:00
河北省,保定市,130600,,,,135.0,18.0,31.0,1.492,77.0,68.0,102.0,133.0,2013-08-11 00:00:00
河北省,保定市,130600,,,,83.0,19.0,22.0,1.488,91.0,76.0,61.0,75.0,2013-08-12 00:00:00
河北省,保定市,130600,,,,129.0,22.0,28.0,1.734,98.0,96.0,95.0,127.0,2013-08-13 00:00:00
河北省,保定市,130600,,,,76.0,17.0,25.0,1.469,118.0,117.0,52.0,82.0,2013-08-14 00:00:00
河北省,保定市,130600,,,,129.0,27.0,35.0,1.783,111.0,106.0,96.0,131.0,2013-08-15 00:00:00
河北省,保定市,130600,,,,160.0,20.0,26.0,2.221,134.0,118.0,122.0,152.0,2013-08-16 00:00:00
河北省,保定市,130600,,,,75.0,21.0,40.0,1.94,89.0,90.0,44.0,89.0,2013-08-17 00:00:00
河北省,保定市,130600,,,,58.0,29.0,40.0,1.927,111.0,107.0,27.0,72.0,2013-08-18 00:00:00
河北省,保定市,130600,,,,84.0,32.0,43.0,1.714,133.0,126.0,50.0,108.0,2013-08-19 00:00:00
河北省,保定市,130600,,,,102.0,24.0,35.0,1.768,133.0,129.0,67.0,138.0,2013-08-20 00:00:00
河北省,保定市,130600,,,,103.0,26.0,45.0,1.802,102.0,94.0,69.0,140.0,2013-08-21 00:00:00
河北省,保定市,130600,,,,140.0,19.0,42.0,2.156,99.0,78.0,105.0,173.0,2013-08-22 00:00:00
河北省,保定市,130600,,,,112.0,20.0,45.0,1.959,106.0,98.0,76.0,146.0,2013-08-23 00:00:00
河北省,保定市,130600,,,,90.0,22.0,41.0,1.589,147.0,126.0,44.0,133.0,2013-08-24 00:00:00
河北省,保定市,130600,,,,86.0,26.0,36.0,1.708,132.0,121.0,55.0,119.0,2013-08-25 00:00:00
河北省,保定市,130600,,,,129.0,26.0,38.0,1.761,147.0,136.0,81.0,175.0,2013-08-26 00:00:00
河北省,保定市,130600,,,,117.0,21.0,24.0,1.146,117.0,117.0,87.0,136.0,2013-08-27 00:00:00
河北省,保定市,130600,,,,177.0,21.0,37.0,1.571,99.0,102.0,125.0,182.0,2013-08-28 00:00:00
河北省,保定市,130600,,,,99.0,16.0,22.0,0.924,74.0,71.0,54.0,113.0,2013-08-29 00:00:00
河北省,保定市,130600,,,,46.0,18.0,24.0,0.808,82.0,77.0,19.0,51.0,2013-08-30 00:00:00
河北省,保定市,130600,,,,65.0,22.0,36.0,0.862,92.0,85.0,35.0,78.0,2013-08-31 00:00:00
河北省,保定市,130600,,,,114.0,43.0,40.0,1.269,152.0,136.0,74.0,148.0,2013-09-01 00:00:00
