date,aqi,pm2.5,pm10,co,no2,so2,o3,class
20170117,178,134,153,2.1,73,21,19,4
20170118,64,38,60,0.8,51,10,38,2
20170119,69,44,87,1.2,37,14,67,2
20170120,45,25,41,0.8,36,9,59,1
20170121,46,24,46,0.7,29,9,72,1
20170122,53,25,37,0.8,42,12,50,2
20170123,62,36,51,1.0,49,14,44,2
20170124,118,89,107,2.1,76,29,28,3
20170125,228,178,185,3.3,94,39,29,5
20170126,202,152,113,2.5,61,26,70,5
20170127,104,78,133,0.8,31,25,76,3
20170128,395,345,423,2.7,71,84,26,6
20170129,56,30,61,0.6,15,9,71,2
20170130,43,29,43,0.6,22,11,72,1
20170131,102,76,82,1.3,42,27,60,3
20170201,55,38,59,0.6,28,16,67,2
20170202,108,81,105,1.6,63,30,50,3
20170203,216,166,196,2.7,87,45,49,5
20170204,295,245,300,3.2,93,49,55,5
20170205,43,12,18,0.5,25,7,85,1
20170206,38,15,28,0.5,30,8,70,1
20170207,107,80,98,1.6,62,21,37,3
20170208,42,29,41,0.7,25,7,80,1
20170209,41,7,22,0.3,12,3,81,1
20170210,43,7,23,0.3,17,3,85,1
20170211,73,53,73,0.9,49,21,75,2
20170212,140,107,138,2.4,81,42,41,3
20170213,113,85,118,2.1,70,25,67,3
20170214,233,183,184,2.9,99,31,19,5
20170215,282,232,185,3.2,110,38,46,5
20170216,129,98,41,1.3,52,18,68,3
20170217,49,24,49,0.6,32,8,78,1
20170218,117,88,124,1.7,77,27,50,3
20170219,124,94,138,1.4,59,23,84,3
20170220,37,12,34,0.5,27,5,74,1
20170221,83,61,90,1.3,58,15,33,2
20170222,100,75,38,1.0,40,7,71,2
20170223,43,19,34,0.6,34,7,77,1
20170224,58,25,39,0.8,46,9,75,2
20170225,43,11,23,0.5,32,6,85,1
20170226,68,29,49,0.8,54,10,71,2
20170227,99,66,96,1.4,79,17,52,2
20170228,43,14,29,0.5,34,6,86,1
20170301,47,8,41,0.3,13,3,93,1
20170302,68,40,80,0.9,54,13,68,2
20170303,109,82,142,1.4,68,23,59,3
20170304,115,87,111,1.6,74,26,81,3
20170305,42,12,33,0.4,19,4,84,1
20170306,45,16,45,0.6,34,6,80,1
20170307,40,7,24,0.3,15,3,80,1
20170308,45,10,30,0.4,24,3,90,1
20170309,49,13,35,0.5,39,4,82,1
20170310,80,34,66,0.8,64,12,85,2
20170311,66,44,81,0.8,48,15,87,2
20170312,44,7,28,0.3,13,3,87,1
20170313,44,11,30,0.4,32,5,87,1
20170314,54,21,52,0.6,43,8,85,2
20170315,88,65,97,1.1,69,22,76,2
20170316,148,113,156,1.3,87,25,80,3
20170317,163,124,167,1.1,71,19,77,4
20170318,195,146,179,1.2,68,16,135,4
20170319,272,222,248,2.0,81,33,145,5
20170320,180,136,196,1.4,73,19,60,4
20170321,115,87,122,0.8,47,7,98,3
20170322,179,135,174,1.3,80,19,74,4
20170323,159,121,116,1.6,59,6,54,4
20170324,82,60,0,1.0,49,2,49,2
20170325,49,34,29,0.8,35,3,83,1
20170326,45,12,28,0.3,23,3,90,1
20170327,45,17,37,0.4,35,3,90,1
20170328,82,60,95,0.6,51,9,101,2
20170329,148,113,140,0.9,64,11,106,3
20170330,114,86,134,1.2,56,16,82,3
20170331,48,20,48,0.4,34,4,89,1
20170401,69,31,78,0.6,55,7,86,2
20170402,93,68,113,1.1,74,14,96,2
20170403,165,125,172,1.2,78,21,154,4
20170404,163,124,149,1.1,60,19,100,4
20170405,83,61,76,0.6,29,5,128,2
20170406,129,98,134,0.9,45,6,125,3
20170407,102,76,123,0.8,48,8,74,3
20170408,104,78,138,1.0,63,7,60,3
20170409,87,64,104,0.9,47,7,95,2
20170410,89,66,120,0.7,59,9,91,2
20170411,59,27,68,0.4,34,4,95,2
20170412,71,29,92,0.6,52,5,93,2
20170413,92,54,134,1.1,66,14,76,2
20170414,93,59,136,0.9,67,6,98,2
20170415,71,36,92,0.5,52,5,117,2
20170416,128,97,178,1.0,72,17,107,3
20170417,162,123,219,0.9,56,8,94,4
20170418,66,24,82,0.3,22,2,97,2
20170419,89,44,119,0.8,71,7,35,2
20170420,70,37,90,0.7,44,3,89,2
20170421,57,19,63,0.3,23,2,102,2
20170422,87,45,124,0.5,44,8,120,2
20170423,63,24,76,0.4,24,4,113,2
20170424,67,34,84,0.5,31,5,111,2
20170425,41,13,41,0.3,26,3,76,1
20170426,52,14,41,0.3,30,3,102,2
20170427,55,15,50,0.3,35,2,105,2
20170428,63,23,68,0.4,39,3,115,2
20170429,79,40,107,0.4,43,3,124,2
20170430,108,50,165,0.5,44,5,136,3
20170501,81,39,111,0.7,46,8,121,2
20170502,129,61,134,1.0,53,10,191,3
20170503,93,69,118,0.8,47,9,118,2
20170504,500,359,820,0.3,23,2,100,6
20170505,411,172,511,0.3,24,4,89,6
20170506,74,33,97,0.4,37,3,112,2
20170507,82,28,78,0.4,41,5,138,2
20170508,102,56,114,0.6,55,8,162,3
20170509,100,44,97,0.5,26,7,160,2
20170510,79,39,75,0.5,32,4,134,2
20170511,92,30,134,0.3,32,3,98,2
20170512,109,45,168,0.4,26,5,142,3
20170513,63,19,76,0.3,18,2,90,2
20170514,68,12,38,0.3,16,2,121,2
20170515,80,22,65,0.6,26,7,136,2
20170516,127,43,91,0.6,31,10,189,3
20170517,184,63,121,0.7,37,9,249,4
20170518,201,81,147,0.8,51,11,270,5
20170519,185,82,153,0.8,40,9,250,4
20170520,169,57,128,0.7,38,9,234,4
20170521,113,56,93,0.9,27,15,174,3
20170522,54,37,58,1.1,37,7,52,2
20170523,70,19,40,0.4,36,3,123,2
20170524,82,17,55,0.4,46,4,138,2
20170525,100,21,84,0.6,39,6,160,2
20170526,149,46,98,0.6,51,9,213,3
20170527,191,69,121,1.3,47,21,256,4
20170528,187,88,140,1.4,36,17,252,4
20170529,70,28,89,0.7,26,8,108,2
20170530,99,42,72,0.7,39,3,158,2
20170531,140,65,106,0.8,45,4,203,3
20170601,120,23,58,0.6,30,5,181,3
20170602,56,22,62,1.0,38,11,69,2
20170603,81,29,58,0.7,38,5,137,2
20170604,138,48,93,0.6,51,11,201,3
20170605,146,65,117,0.9,61,16,210,3
20170606,53,37,50,0.5,25,2,94,2
20170607,93,47,57,0.6,32,3,151,2
20170608,72,25,56,0.6,57,3,116,2
20170609,145,29,91,0.6,51,5,209,3
20170610,80,21,70,0.8,34,11,136,2
20170611,120,33,86,0.7,49,7,181,3
20170612,87,35,80,1.1,45,17,144,2
20170613,90,41,68,0.8,44,5,147,2
20170614,120,37,65,0.7,48,3,182,3
20170615,156,38,94,0.7,56,3,221,4
20170616,158,59,129,0.6,41,7,223,4
20170617,199,82,159,0.9,36,11,264,4
20170618,187,70,130,0.8,31,11,252,4
20170619,151,37,74,0.6,27,3,216,4
20170620,155,31,64,0.6,27,4,220,4
20170621,156,48,99,0.9,28,8,221,4
20170622,52,33,0,0.8,25,2,102,2
20170623,51,19,0,0.7,20,2,101,2
20170624,65,21,40,0.5,23,3,117,2
20170625,103,26,46,0.5,33,2,163,3
20170626,131,24,49,0.5,39,2,194,3
20170627,198,70,104,0.8,40,7,263,4
20170628,183,97,129,1.2,43,8,248,4
20170629,138,56,89,0.8,31,6,201,3
20170630,194,71,114,0.8,39,3,259,4
20170701,191,90,137,1.0,42,5,256,4
20170702,181,88,111,1.0,33,7,246,4
20170703,120,60,78,0.8,30,3,182,3
20170704,94,47,63,0.8,39,3,152,2
20170705,134,80,87,1.0,37,3,197,3
20170706,94,70,82,1.4,32,4,92,2
20170707,113,32,55,0.7,20,3,174,3
20170708,156,42,72,0.7,31,2,221,4
20170709,169,73,101,1.0,29,3,234,4
20170710,132,25,57,0.5,34,2,195,3
20170711,205,48,94,0.8,44,4,288,5
20170712,186,73,131,0.9,39,4,251,4
20170713,130,61,93,0.8,23,4,193,3
20170714,125,34,71,0.7,34,3,187,3
20170715,94,36,53,0.9,27,2,152,2
20170716,169,67,88,1.2,34,3,234,4
20170717,118,54,71,1.0,29,3,179,3
20170718,87,60,92,0.9,27,3,144,2
20170719,107,74,86,0.8,25,2,167,3
20170720,128,97,115,0.8,31,2,170,3
20170721,50,22,26,0.7,27,2,99,1
20170722,40,23,40,0.6,31,2,76,1
20170723,62,44,64,0.7,39,2,104,2
20170724,57,40,55,0.8,41,2,44,2
20170725,80,32,53,0.8,34,4,135,2
20170726,42,23,41,0.7,32,2,84,1
20170727,62,41,67,0.9,49,3,106,2
20170728,69,28,61,0.7,44,2,122,2
20170729,90,32,61,0.7,39,2,147,2
20170730,125,38,68,0.7,36,3,187,3
20170731,194,80,105,1.0,36,2,259,4
20170801,89,66,82,0.9,30,2,143,2
20170802,55,33,59,1.1,25,4,89,2
20170803,90,22,62,0.6,20,2,148,2
20170804,107,21,45,0.6,38,3,167,3
20170805,131,27,58,0.6,34,3,194,3
20170806,78,17,37,0.5,31,2,133,2
20170807,88,11,37,0.4,31,2,145,2
20170808,155,29,70,0.7,39,3,220,4
20170809,98,24,43,0.6,27,2,157,2
20170810,123,64,91,0.8,33,2,185,3
20170811,117,88,129,1.1,38,2,135,3
20170812,48,32,39,0.8,38,2,83,1
20170813,57,40,51,0.9,37,2,96,2
20170814,91,28,43,0.8,27,2,149,2
20170815,103,55,78,0.9,32,5,163,3
20170816,80,55,67,0.9,37,2,136,2
20170817,90,22,40,0.7,28,2,148,2
20170818,73,53,76,1.2,55,3,119,2
20170819,70,42,54,1.0,33,2,123,2
20170820,95,60,73,1.2,38,3,153,2
20170821,130,72,98,1.0,39,2,193,3
20170822,97,72,0,0.9,35,2,94,2
20170823,55,20,34,0.7,28,2,106,2
20170824,50,14,43,0.5,40,2,79,1
20170825,49,10,38,0.4,39,3,77,1
20170826,60,15,56,0.5,48,3,51,2
20170827,38,17,30,0.5,28,2,75,1
20170828,35,19,29,0.5,28,2,66,1
20170829,51,17,51,0.5,37,4,84,2
20170830,88,52,87,0.8,44,4,145,2
20170831,110,83,103,0.9,35,2,115,3
20170901,185,139,157,1.5,41,3,140,4
20170902,135,103,93,1.1,34,3,137,3
20170903,97,58,82,0.8,32,4,156,2
20170904,115,87,110,0.9,36,4,148,3
20170905,56,39,62,0.7,37,3,83,2
20170906,65,16,50,0.5,41,3,118,2
20170907,140,48,105,0.8,49,3,203,3
20170908,180,117,152,1.2,43,4,245,4
20170909,133,101,118,1.8,34,7,169,3
20170910,122,92,112,1.2,43,4,83,3
20170911,50,18,38,0.5,40,2,87,1
20170912,66,22,61,0.5,45,2,119,2
20170913,120,73,128,1.1,59,6,182,3
20170914,112,84,121,1.0,51,5,157,3
20170915,80,59,100,0.9,63,4,117,2
20170916,120,91,124,1.1,63,4,150,3
20170917,45,11,38,0.4,36,3,86,1
20170918,75,23,74,0.6,58,3,130,2
20170919,58,12,48,0.5,46,3,81,2
20170920,62,14,57,0.4,49,3,89,2
20170921,99,58,122,1.0,79,8,134,2
20170922,72,24,94,0.5,41,2,81,2
20170923,121,50,192,0.9,75,7,101,3
20170924,104,64,158,1.0,62,4,141,3
20170925,103,77,130,1.5,47,8,131,3
