date,aqi,pm2.5,pm10,co,no2,so2,o3,class
20170215,218,168,257,3.2,92,83,47,5
20170216,65,25,79,0.6,17,14,90,2
20170217,44,16,31,0.7,20,21,88,1
20170218,58,28,66,0.9,24,23,98,2
20170219,74,40,98,1.0,26,21,90,2
20170220,44,20,41,0.7,20,16,87,1
20170221,54,38,56,1.0,32,19,66,2
20170222,48,30,44,0.8,20,16,95,1
20170223,46,18,28,0.6,16,14,91,1
20170224,44,16,29,0.7,17,14,88,1
20170225,49,22,40,0.9,24,24,98,1
20170226,43,24,40,0.8,22,18,85,1
20170227,51,29,52,0.8,26,21,88,2
20170228,48,14,36,0.6,17,15,96,1
20170301,52,12,40,0.5,11,11,102,2
20170302,52,21,53,0.8,24,21,89,2
20170303,53,26,56,0.8,22,20,94,2
20170304,71,35,91,0.9,27,25,91,2
20170305,48,14,37,0.6,12,12,95,1
20170306,48,15,42,0.6,11,11,95,1
20170307,42,14,29,0.5,9,9,84,1
20170308,48,13,35,0.6,12,11,95,1
20170309,49,18,44,0.8,19,19,97,1
20170310,55,27,60,0.8,30,29,106,2
20170311,53,24,56,0.6,18,22,94,2
20170312,52,13,24,0.5,11,15,102,2
20170313,49,14,28,0.6,17,17,97,1
20170314,45,18,41,0.7,22,20,90,1
20170315,73,42,95,1.1,43,40,78,2
20170316,100,72,150,1.3,50,42,95,2
20170317,89,66,116,1.1,38,32,128,2
20170318,70,39,86,0.8,28,24,124,2
20170319,140,107,192,1.3,44,39,175,3
20170320,133,101,159,1.2,42,35,115,3
20170321,55,28,60,0.7,30,26,104,2
20170322,117,88,159,1.2,38,35,116,3
20170323,134,102,140,1.5,44,28,90,3
20170324,62,44,66,1.2,40,15,71,2
20170325,55,22,44,0.6,21,16,106,2
20170326,59,18,32,0.5,19,14,110,2
20170327,60,21,44,0.6,25,16,112,2
20170328,61,21,44,0.6,25,15,113,2
20170329,60,18,48,0.6,27,18,112,2
20170330,55,14,39,0.5,18,16,105,2
20170331,55,15,36,0.5,20,13,105,2
20170401,62,16,49,0.6,28,18,114,2
20170402,65,19,57,0.6,30,23,118,2
20170403,115,47,120,0.9,32,34,176,3
20170404,92,68,129,1.1,43,40,136,2
20170405,96,53,99,0.9,34,24,155,2
20170406,67,29,81,0.5,24,16,120,2
20170407,93,66,121,0.8,30,18,151,2
20170408,60,15,62,0.4,14,10,112,2
20170409,62,28,73,0.7,26,18,100,2
20170410,70,35,90,0.7,26,12,106,2
20170411,57,14,50,0.4,13,8,108,2
20170412,59,15,54,0.5,16,11,110,2
20170413,59,22,68,0.7,22,19,106,2
20170414,63,20,63,0.6,22,14,115,2
20170415,66,18,60,0.5,23,13,119,2
20170416,78,23,105,0.5,20,15,119,2
20170417,112,26,173,0.5,14,14,105,3
20170418,62,17,74,0.4,13,8,114,2
20170419,86,21,122,0.6,19,12,105,2
20170420,60,17,70,0.5,13,10,108,2
20170421,63,17,33,0.4,16,9,115,2
20170422,80,18,110,0.5,16,13,126,2
20170423,71,14,54,0.4,11,10,125,2
20170424,66,17,64,0.4,9,9,119,2
20170425,57,14,40,0.5,12,8,108,2
20170426,64,15,52,0.5,14,10,116,2
20170427,70,14,64,0.5,12,12,124,2
20170428,59,22,66,0.5,16,19,110,2
20170429,68,22,72,0.5,15,22,121,2
20170430,91,34,118,0.6,17,12,149,2
20170501,104,34,157,0.6,19,17,162,3
20170502,124,50,167,0.8,20,24,186,3
20170503,129,54,103,0.8,24,20,191,3
20170504,500,270,1229,0.5,18,9,115,6
20170505,180,50,310,0.5,16,10,102,4
20170506,68,18,82,0.5,18,8,121,2
20170507,73,16,54,0.5,26,13,127,2
20170508,78,21,75,0.6,34,16,133,2
20170509,112,31,127,0.7,30,19,173,3
20170510,70,21,67,0.6,23,17,124,2
20170511,130,21,209,0.5,12,13,126,3
20170512,80,19,110,0.5,13,12,111,2
20170513,54,15,58,0.5,7,10,98,2
20170514,60,16,49,0.5,11,14,112,2
20170515,69,14,36,0.5,14,16,122,2
20170516,80,17,58,0.6,21,21,136,2
20170517,102,23,78,0.6,18,22,162,3
20170518,144,34,104,0.8,20,23,208,3
20170519,142,40,128,0.8,21,22,206,3
20170520,128,31,100,0.7,18,28,190,3
20170521,142,52,108,1.0,20,24,206,3
20170522,48,16,28,0.6,11,8,96,1
20170523,72,16,30,0.6,16,8,126,2
20170524,60,16,46,0.5,16,6,112,2
20170525,74,17,46,0.6,18,7,128,2
20170526,104,20,63,0.6,20,10,164,3
20170527,150,33,112,0.9,25,16,214,3
20170528,76,27,96,0.6,14,11,131,2
20170529,110,36,135,0.8,19,18,170,3
20170530,96,30,57,0.8,21,18,155,2
20170531,75,22,62,0.6,19,14,130,2
20170601,102,21,69,0.7,18,18,162,3
20170602,104,29,88,0.7,17,21,164,3
20170603,77,20,56,0.6,20,16,132,2
20170604,105,17,54,0.6,15,14,165,3
20170605,110,32,89,0.6,20,20,170,3
20170606,75,40,57,0.7,25,18,129,2
20170607,63,28,47,0.5,20,13,115,2
20170608,69,15,49,0.5,16,8,122,2
20170609,74,15,51,0.5,18,9,128,2
20170610,108,28,115,0.8,20,17,168,3
20170611,102,34,100,0.8,30,20,162,3
20170612,144,46,108,0.8,26,21,208,3
20170613,120,64,112,0.8,27,19,182,3
20170614,103,38,77,0.6,22,10,163,3
20170615,105,24,71,0.5,25,8,165,3
20170616,116,31,84,0.5,22,10,177,3
20170617,140,54,113,0.8,28,13,204,3
20170618,119,56,118,0.7,23,12,180,3
20170619,70,17,45,0.4,16,6,124,2
20170620,69,16,42,0.4,15,7,122,2
20170621,151,30,82,0.6,18,10,216,4
20170622,89,28,50,0.6,20,10,146,2
20170623,77,23,31,0.8,22,10,132,2
20170624,94,23,45,0.6,21,11,152,2
20170625,87,18,44,0.5,20,8,144,2
20170626,103,22,55,0.6,22,11,163,3
20170627,145,26,65,0.6,20,13,209,3
20170628,146,36,78,0.8,24,14,210,3
20170629,125,36,62,0.8,21,14,187,3
20170630,159,42,86,0.7,20,14,224,4
20170701,180,60,116,0.9,23,17,245,4
20170702,194,79,134,1.0,24,16,259,4
20170703,181,74,136,0.9,25,15,246,4
20170704,115,39,57,0.8,20,13,176,3
20170705,118,52,80,0.7,20,10,179,3
20170706,91,46,70,0.7,24,10,149,2
20170707,100,20,40,0.4,19,8,160,2
20170708,108,21,52,0.3,23,8,168,3
20170709,80,14,46,0.2,22,6,135,2
20170710,72,16,48,0.2,20,5,126,2
20170711,100,20,68,0.3,25,10,159,2
20170712,187,46,109,0.6,24,13,252,4
20170713,201,60,118,0.8,27,16,268,5
20170714,97,26,54,0.4,23,8,156,2
20170715,107,28,60,0.6,20,11,167,3
20170716,130,35,75,0.6,22,12,193,3
20170717,131,42,88,0.7,24,10,194,3
20170718,126,45,82,0.6,21,9,188,3
20170719,133,65,104,0.8,23,12,196,3
20170720,125,56,98,0.6,23,11,187,3
20170721,56,24,51,0.4,22,10,107,2
20170722,47,30,47,0.4,27,11,84,1
20170723,72,52,70,0.6,35,11,91,2
20170724,52,28,54,0.4,35,7,90,2
20170725,57,26,51,0.4,22,7,108,2
20170726,74,29,52,0.5,23,10,128,2
20170727,61,28,60,0.4,28,7,113,2
20170728,70,18,60,0.4,23,16,124,2
20170729,90,20,56,0.3,19,12,148,2
20170730,110,27,72,0.3,22,10,171,3
20170731,130,34,87,0.4,22,12,192,3
20170801,117,47,92,0.4,21,10,178,3
20170802,60,34,69,0.4,23,9,100,2
20170803,80,15,46,0.3,19,8,136,2
20170804,85,15,46,0.3,22,8,142,2
20170805,111,18,54,0.5,20,12,172,3
20170806,78,12,35,0.2,14,7,133,2
20170807,62,12,36,0.3,16,7,114,2
20170808,80,15,44,0.5,22,10,136,2
20170809,65,14,33,0.4,21,8,118,2
20170810,101,25,62,0.5,18,11,161,3
20170811,101,31,74,0.5,20,10,161,3
20170812,102,36,65,0.6,20,10,162,3
20170813,100,30,57,0.6,20,12,160,2
20170814,104,34,62,0.6,18,14,164,3
20170815,85,21,52,0.5,20,12,142,2
20170816,64,12,34,0.2,14,10,116,2
20170817,85,18,53,0.4,18,18,141,2
20170818,90,28,60,0.6,22,16,147,2
20170819,101,30,59,0.6,19,14,161,3
20170820,108,35,63,0.7,20,16,168,3
20170821,90,32,62,0.6,25,11,147,2
20170822,41,19,39,0.4,23,8,81,1
20170823,65,14,28,0.3,14,8,118,2
20170824,45,11,28,0.2,14,6,89,1
20170825,42,11,32,0.2,15,6,83,1
20170826,48,14,48,0.4,24,12,81,1
20170827,47,19,31,0.5,24,10,94,1
20170828,39,15,34,0.3,16,6,78,1
20170829,54,14,43,0.3,21,6,104,2
20170830,85,25,65,0.5,27,8,142,2
20170831,99,27,66,0.5,24,6,158,2
20170901,80,17,42,0.5,22,7,136,2
20170902,94,34,67,0.6,23,6,152,2
20170903,85,28,54,0.6,20,6,141,2
20170904,75,34,58,0.8,26,12,129,2
20170905,42,12,22,0.3,15,7,84,1
20170906,45,12,39,0.4,24,8,90,1
20170907,84,19,57,0.4,26,8,140,2
20170908,87,20,62,0.5,26,10,144,2
20170909,126,57,112,0.9,27,9,188,3
20170910,75,34,70,0.6,24,8,130,2
20170911,45,13,36,0.3,20,8,90,1
20170912,57,18,59,0.4,29,11,108,2
20170913,111,39,103,0.7,28,13,172,3
20170914,81,52,111,0.7,30,6,137,2
20170915,100,45,81,0.6,25,5,160,2
20170916,55,24,59,0.4,22,5,96,2
20170917,47,14,45,0.3,24,3,94,1
20170918,58,16,55,0.4,20,5,109,2
20170919,48,12,48,0.3,18,4,96,1
20170920,54,12,56,0.4,25,7,104,2
20170921,69,21,88,0.6,29,8,116,2
20170922,83,20,116,0.4,22,6,92,2
20170923,74,24,98,0.6,36,11,92,2
20170924,65,19,80,0.4,26,7,108,2
20170925,96,58,129,0.9,33,10,155,2
