date,aqi,pm2.5,pm10,co,no2,so2,o3,class
20170426,61,12,49,0.2,16,4,113,2
20170427,65,14,77,0.3,21,6,117,2
20170428,64,18,76,0.4,24,9,116,2
20170429,77,22,104,0.5,33,13,109,2
20170430,107,33,163,0.6,31,12,139,3
20170501,98,31,146,0.8,34,15,150,2
20170502,154,41,132,1.0,31,20,219,4
20170503,106,44,112,0.8,29,17,166,3
20170504,500,182,920,0.4,24,7,102,6
20170505,195,66,339,0.3,22,6,97,4
20170506,90,17,130,0.3,19,5,110,2
20170507,70,15,57,0.4,27,10,123,2
20170508,94,22,85,0.5,36,10,152,2
20170509,117,35,113,0.6,29,12,178,3
20170510,61,20,65,0.4,24,10,113,2
20170511,119,22,188,0.3,17,7,118,3
20170512,92,25,134,0.4,23,9,114,2
20170513,68,18,85,0.3,16,5,93,2
20170514,55,12,34,0.3,14,5,106,2
20170515,72,16,66,0.4,26,10,126,2
20170516,89,22,84,0.7,34,18,146,2
20170517,147,33,103,0.8,32,18,211,3
20170518,190,44,130,1.0,33,19,255,4
20170519,199,54,133,0.9,30,16,264,4
20170520,148,30,87,0.6,24,14,212,3
20170521,139,36,118,0.9,23,17,202,3
20170522,53,18,56,0.3,20,7,83,2
20170523,70,13,32,0.4,22,7,124,2
20170524,62,15,53,0.5,34,16,114,2
20170525,75,15,84,0.4,21,9,130,2
20170526,130,24,94,0.7,30,19,192,3
20170527,187,37,116,1.1,34,22,252,4
20170528,125,38,110,0.9,26,13,187,3
20170529,48,16,37,0.4,16,8,96,1
20170530,102,19,53,0.6,19,12,162,3
20170531,98,25,64,0.6,24,12,157,2
20170601,66,16,56,0.4,19,11,119,2
20170602,40,19,38,0.6,16,9,80,1
20170603,57,16,42,0.6,22,16,108,2
20170604,122,22,69,0.7,28,17,184,3
20170605,133,28,82,0.6,27,16,196,3
20170606,64,24,36,0.6,20,9,116,2
20170607,60,17,33,0.4,21,11,112,2
20170608,55,17,52,0.6,32,22,106,2
20170609,75,13,50,0.4,22,15,129,2
20170610,83,14,57,0.4,23,18,139,2
20170611,114,23,81,0.7,30,20,175,3
20170612,96,21,58,0.6,26,14,155,2
20170613,100,20,60,0.7,30,17,160,2
20170614,92,21,72,0.7,34,20,150,2
20170615,108,19,74,0.6,32,14,168,3
20170616,101,22,81,0.6,34,16,161,3
20170617,149,38,111,0.8,39,16,213,3
20170618,132,42,85,0.7,21,12,195,3
20170619,96,23,43,0.5,16,10,155,2
20170620,69,11,30,0.3,20,8,122,2
20170621,87,16,46,0.6,31,13,144,2
20170622,57,24,42,0.6,22,8,108,2
20170623,56,17,26,0.4,13,6,107,2
20170624,60,13,28,0.4,18,7,112,2
20170625,64,16,41,0.6,27,10,116,2
20170626,99,17,49,0.6,25,10,158,2
20170627,163,30,74,0.8,26,16,228,4
20170628,164,52,104,1.2,34,18,229,4
20170629,155,69,138,1.2,36,20,220,4
20170630,173,46,100,0.9,28,18,238,4
20170701,145,38,87,0.8,27,10,209,3
20170702,116,64,113,1.2,29,10,177,3
20170703,94,58,109,1.4,32,12,152,2
20170704,80,44,96,1.3,30,10,136,2
20170705,72,31,60,1.0,23,6,126,2
20170706,89,48,82,0.8,24,8,146,2
20170707,75,14,28,0.5,18,12,130,2
20170708,104,16,38,0.6,17,8,164,3
20170709,99,40,79,0.8,23,9,158,2
20170710,76,34,71,0.7,27,11,131,2
20170711,145,24,78,0.8,33,14,209,3
20170712,159,47,114,1.0,30,11,224,4
20170713,119,40,96,0.8,28,9,180,3
20170714,87,18,40,0.5,19,8,144,2
20170715,84,16,40,0.4,21,6,140,2
20170716,97,27,66,0.8,26,12,156,2
20170717,110,51,102,1.3,22,8,171,3
20170718,95,51,98,1.4,20,8,154,2
20170719,90,46,87,0.9,21,7,148,2
20170720,84,54,101,0.8,20,5,140,2
20170721,44,13,27,0.3,14,3,88,1
20170722,34,11,30,0.3,23,3,68,1
20170723,51,18,52,0.6,24,9,70,2
20170724,55,22,60,0.6,30,6,39,2
20170725,63,16,42,0.5,17,6,115,2
20170726,39,20,39,0.6,22,6,71,1
20170727,49,15,48,0.6,23,6,98,1
20170728,50,11,40,0.4,25,4,100,1
20170729,88,14,44,0.5,25,8,145,2
20170730,109,28,70,0.8,29,14,169,3
20170731,149,34,84,1.0,27,13,213,3
20170801,99,53,103,1.4,29,11,158,2
20170802,52,25,53,1.0,19,8,90,2
20170803,43,11,25,0.6,16,6,86,1
20170804,101,22,54,0.8,24,8,161,3
20170805,110,23,62,0.8,21,8,170,3
20170806,70,15,36,0.6,21,10,123,2
20170807,69,10,35,0.4,24,6,122,2
20170808,70,13,35,0.5,26,6,124,2
20170809,43,19,37,0.7,29,8,86,1
20170810,79,24,56,0.6,23,8,134,2
20170811,89,66,113,0.9,27,6,136,2
20170812,51,27,52,0.8,30,6,92,2
20170813,57,28,64,0.8,25,6,104,2
20170814,63,16,48,0.6,24,6,115,2
20170815,85,18,51,0.6,21,8,142,2
20170816,47,10,24,0.4,20,5,93,1
20170817,47,10,32,0.4,17,4,93,1
20170818,49,10,36,0.4,21,6,98,1
20170819,48,14,46,0.5,23,6,96,1
20170820,72,21,64,0.8,26,10,126,2
20170821,103,34,84,1.1,31,12,163,3
20170822,64,30,78,0.8,27,8,103,2
20170823,40,9,21,0.5,18,4,79,1
20170824,42,12,35,0.4,20,6,83,1
20170825,41,12,41,0.4,23,8,74,1
20170826,50,14,50,0.6,30,19,70,1
20170827,43,14,39,0.5,34,7,56,1
20170828,35,16,32,0.4,22,5,70,1
20170829,51,15,51,0.6,29,14,84,2
20170830,64,19,67,0.8,34,12,116,2
20170831,85,35,92,1.1,36,15,141,2
20170901,89,44,93,0.9,34,9,146,2
20170902,75,50,92,0.9,28,7,129,2
20170903,80,37,72,0.7,32,7,136,2
20170904,79,44,92,0.9,36,10,134,2
20170905,51,23,51,0.5,29,6,80,2
20170906,46,12,46,0.5,30,12,82,1
20170907,90,20,78,0.8,36,12,148,2
20170908,114,46,119,1.1,31,11,175,3
20170909,98,50,114,1.0,31,10,157,2
20170910,68,40,86,1.1,36,8,108,2
20170911,38,15,38,0.5,25,6,73,1
20170912,49,13,49,0.6,30,8,72,1
20170913,84,28,90,1.0,38,9,140,2
20170914,99,45,107,1.0,38,9,158,2
20170915,74,36,98,1.0,48,11,70,2
20170916,79,45,107,1.2,43,18,100,2
20170917,44,13,44,0.4,33,8,72,1
20170918,60,16,70,0.8,44,19,78,2
20170919,52,15,54,0.4,28,6,81,2
20170920,55,14,59,0.6,38,11,64,2
20170921,136,29,100,0.9,44,15,199,3
20170922,59,26,68,0.5,27,6,75,2
20170923,102,28,133,0.6,37,12,162,3
20170924,81,37,112,0.7,45,7,128,2
20170925,77,36,103,0.8,48,10,118,2
