date,aqi,pm2.5,pm10,co,no2,so2,o3,class
20170712,154,53,104,1.0,31,8,219,4
20170713,130,49,76,0.9,18,15,192,3
20170714,140,42,72,1.0,29,8,204,3
20170715,102,42,56,1.0,22,5,162,3
20170716,99,53,69,1.1,20,6,158,2
20170717,105,40,52,1.1,21,6,165,3
20170718,96,45,62,1.1,21,6,155,2
20170719,95,52,72,0.9,16,4,154,2
20170720,113,72,109,1.1,37,6,174,3
20170721,48,24,29,0.8,17,3,96,1
20170722,49,34,49,1.2,36,10,96,1
20170723,82,60,92,1.5,30,9,138,2
20170724,75,55,86,1.3,40,2,114,2
20170725,89,37,63,1.2,34,5,146,2
20170726,47,30,47,1.2,36,4,74,1
20170727,91,46,76,1.2,42,4,149,2
20170728,84,44,83,1.4,48,8,140,2
20170729,74,31,52,0.8,21,4,128,2
20170730,121,36,60,0.8,22,6,183,3
20170731,163,66,94,1.2,29,6,228,4
20170801,74,39,53,0.8,26,4,128,2
20170802,40,28,40,0.9,23,3,72,1
20170803,90,16,32,0.6,16,4,148,2
20170804,131,33,69,0.8,42,6,194,3
20170805,104,33,65,0.9,37,5,164,3
20170806,139,19,45,0.4,26,4,202,3
20170807,97,15,42,0.4,38,5,156,2
20170808,141,36,78,0.8,35,13,205,3
20170809,115,24,40,0.6,21,4,176,3
20170810,145,48,78,0.8,26,6,209,3
20170811,93,60,98,1.2,33,9,151,2
20170812,67,29,43,0.6,24,4,120,2
20170813,60,43,65,1.0,34,6,86,2
20170814,89,27,40,0.8,23,7,146,2
20170815,98,32,54,0.7,28,5,157,2
20170816,98,38,68,1.0,35,8,157,2
20170817,95,26,42,1.0,42,6,154,2
20170818,72,40,66,1.1,54,6,126,2
20170819,69,39,55,1.1,40,6,122,2
20170820,103,45,67,1.2,42,11,163,3
20170821,119,58,95,1.0,34,6,180,3
20170822,82,58,87,1.0,36,7,138,2
20170823,80,30,48,0.8,40,4,135,2
20170824,62,24,48,0.7,49,4,105,2
20170825,72,19,46,0.3,52,3,126,2
20170826,67,20,51,0.4,53,3,75,2
20170827,43,19,24,0.4,23,2,86,1
20170828,40,22,31,0.4,32,3,76,1
20170829,70,25,50,0.6,40,7,123,2
20170830,90,26,46,0.6,23,7,148,2
20170831,77,46,70,0.7,23,3,132,2
20170901,129,98,146,1.2,34,5,136,3
20170902,94,43,70,0.7,39,8,152,2
20170903,114,47,80,0.8,32,9,175,3
20170904,94,48,83,0.8,32,8,152,2
20170905,63,37,67,0.7,34,8,115,2
20170906,66,39,80,0.8,46,6,119,2
20170907,144,86,144,1.1,30,12,208,3
20170908,173,83,140,1.2,36,13,238,4
20170909,117,64,118,1.1,25,9,178,3
20170910,79,58,104,0.8,49,14,101,2
20170911,59,30,57,0.4,40,5,110,2
20170912,127,47,97,0.7,50,10,189,3
20170913,140,58,116,0.9,44,14,204,3
20170914,119,42,90,0.6,29,12,180,3
20170915,92,53,109,0.9,50,14,150,2
20170916,117,78,156,1.0,50,18,178,3
20170917,50,22,48,0.3,40,4,96,1
20170918,151,34,87,0.6,39,18,216,4
20170919,65,16,48,0.4,52,4,104,2
20170920,75,20,59,0.6,60,8,130,2
20170921,157,60,140,1.2,60,23,222,4
20170922,70,26,90,0.4,40,4,95,2
20170923,127,59,178,1.1,73,16,189,3
20170924,131,89,185,1.2,66,12,194,3
20170925,119,58,116,1.4,39,16,180,3
