,pm,day,aqi-bj-1,pm2.5-bj-1,pm10-bj-1,no2-bj-1,so2-bj-1,o3-bj-1,aqi-lf-1,no2-lf-1,so2-lf-1,o3-lf-1,aqi-ts-1,no2-ts-1,so2-ts-1,o3-ts-1,pm2.5-tj-1,pm10-tj-1,co-tj-1,no2-tj-1,so2-tj-1,o3-tj-1,aqi-zjk-1,pm2.5-zjk-1,pm10-zjk-1,co-zjk-1,no2-zjk-1,so2-zjk-1,o3-zjk-1,aqi-cd-1,pm2.5-cd-1,pm10-cd-1,co-cd-1,no2-cd-1,so2-cd-1,o3-cd-1,EVP,GST-mean,GST-max,GST-min,PRS-mean,PRS-max,PRS-min,RHU-mean,RHU-min,SSD,TEM-max,TEM-min,WIN-mean,WIN-max,WD-max,WIN-ext,WD-ext,WD-max-sint,WIN-max-sin,WIN-max-cos,WIN-ext-sin,WIN-ext-cos,WIN-ext-sint,class-pm_1,class-pm_2,class-pm_3,class-pm_4,class-pm_5,class-pm_6,pollute-lf-1
10,3.8918202981106265,12,3.4011973816621555,2.833213344056216,3.4011973816621555,3.258096538021482,2.4849066497880004,56,4.276666119016055,3.7376696182833684,3.6888794541139363,43,4.584967478670572,3.9512437185814275,4.543294782270004,49,3.871201010907891,4.804021044733257,0.8754687373538999,3.828641396489095,4.23410650459726,48,3.828641396489095,3.044522437723423,3.828641396489095,0.4054651081081644,3.1354942159291497,3.9512437185814275,4.248495242049359,3.912023005428146,3.1780538303479458,3.912023005428146,0.4054651081081644,2.9444389791664403,3.091042453358316,50,30.0,-39,124,-102,10173,10211,10122,26,2.6390573296152584,85,27,-42,3.5263605246161616,70,2,4.852030263919617,16,0.6888604362734987,69.40114029616672,64.67156727579007,48.60079591036648,117.33270062893338,77.31270148410749,0,1,0,0,0,0,2.6849862615036586
11,3.713572066704308,13,4.204692619390966,3.8918202981106265,4.1588830833596715,3.828641396489095,3.4011973816621555,29,4.48863636973214,4.060443010546419,4.2626798770413155,33,4.343805421853684,3.9318256327243257,4.0943445622221,38,3.9318256327243257,4.6913478822291435,0.9555114450274363,4.02535169073515,4.532599493153256,33,4.23410650459726,3.4965075614664802,4.477336814478207,0.6418538861723948,3.58351893845611,4.574710978503383,3.9889840465642745,3.8066624897703196,3.4339872044851463,3.713572066704308,0.4054651081081644,3.1354942159291497,3.1354942159291497,54,20.0,-56,130,-136,10219,10244,10197,31,2.833213344056216,74,25,-78,3.091042453358316,49,11,4.343805421853684,11,0.6759632927777782,47.330365488164354,34.64823227814084,53.740115370177605,53.74011537017763,73.4103627979692,0,1,0,0,0,0,3.5378530553006917
12,3.8501476017100584,14,4.04305126783455,3.713572066704308,3.8918202981106265,3.7376696182833684,3.4011973816621555,46,4.795790545596741,4.30406509320417,4.30406509320417,28,4.77912349311153,4.189654742026425,4.574710978503383,34,4.3694478524670215,5.030437921392435,1.1631508098056809,4.23410650459726,4.736198448394496,39,4.174387269895637,3.4965075614664802,4.356708826689592,0.5306282510621704,3.295836866004329,4.290459441148391,4.189654742026425,4.07753744390572,3.6109179126442243,4.204692619390966,0.5306282510621704,3.295836866004329,3.912023005428146,44,19.0,-29,152,-129,10244,10264,10211,28,2.70805020110221,74,53,-57,3.044522437723423,55,2,4.564348191467836,2,0.6888604362734987,54.52946737555956,50.81337428812077,36.354926074683526,87.76855558857224,94.18726183051197,0,1,0,0,0,0,3.1802181531773224
13,4.634728988229636,15,4.174387269895637,3.8501476017100584,4.02535169073515,3.912023005428146,3.4657359027997265,31,5.0238805208462765,4.465908118654584,4.3694478524670215,17,4.927253685157205,4.442651256490317,5.356586274672012,22,4.804021044733257,5.4116460518550396,1.4586150226995167,4.634728988229636,5.176149732573829,13,4.30406509320417,3.6888794541139363,4.574710978503383,0.6418538861723948,3.5263605246161616,4.5217885770490405,3.9512437185814275,4.248495242049359,3.784189633918261,4.477336814478207,0.6931471805599453,3.6635616461296463,3.7376696182833684,34,14.0,-39,140,-113,10292,10323,10264,31,2.772588722239781,76,54,-60,2.4849066497880004,32,4,3.9318256327243257,5,0.5840872417395802,25.387306889319525,12.245869835682875,50.0,3.061616997868383e-15,25.00000000000002,0,0,1,0,0,0,3.3026653505978842
14,4.0943445622221,16,4.90527477843843,4.634728988229636,4.844187086458591,4.2626798770413155,4.0943445622221,10,5.808142489980444,4.912654885736052,4.624972813284271,10,5.796057750765372,4.812184355372417,6.0844994130751715,8,5.056245805348308,5.616771097666572,1.6863989535702288,4.812184355372417,5.187385805840755,10,4.3694478524670215,3.9318256327243257,4.68213122712422,0.6931471805599453,3.5553480614894135,4.543294782270004,3.970291913552122,4.48863636973214,4.04305126783455,4.852030263919617,0.9555114450274363,3.912023005428146,4.174387269895637,14,11.0,-35,79,-103,10271,10301,10249,41,3.4011973816621555,55,27,-50,2.3978952727983707,21,3,3.4657359027997265,3,0.6759632927777782,20.284442352070435,14.849242404917499,21.920310216782976,21.920310216782976,29.94370061496112,0,1,0,0,0,0,3.7717259198894233
15,3.4011973816621555,17,4.394449154672439,4.0943445622221,3.7376696182833684,3.6888794541139363,3.58351893845611,42,5.5254529391317835,4.553876891600541,4.919980925828125,9,5.288267030694535,4.189654742026425,5.3612921657094255,5,4.543294782270004,4.882801922586371,1.3862943611198906,4.060443010546419,4.820281565605037,8,3.871201010907891,3.258096538021482,3.871201010907891,0.4054651081081644,2.772588722239781,4.07753744390572,4.276666119016055,4.343805421853684,4.02535169073515,4.6443908991413725,0.7419373447293773,3.5553480614894135,3.7612001156935624,55,22.0,-22,87,-85,10289,10314,10263,49,3.2188758248682006,11,17,-32,2.995732273553991,43,3,4.290459441148391,1,0.6759632927777782,41.534810530429944,30.405591591021544,0.0,72.0,62.35382907247957,1,0,0,0,0,0,2.830503794186214
16,3.828641396489095,18,3.828641396489095,3.4011973816621555,3.828641396489095,3.4965075614664802,3.1354942159291497,43,4.406719247264253,3.9512437185814275,3.8918202981106265,21,4.30406509320417,4.007333185232471,4.343805421853684,39,4.189654742026425,4.61512051684126,1.308332819650179,3.9889840465642745,4.736198448394496,29,4.007333185232471,3.332204510175204,4.060443010546419,0.5306282510621704,3.1780538303479458,4.406719247264253,4.189654742026425,3.713572066704308,3.2188758248682006,3.713572066704308,0.4054651081081644,2.772588722239781,2.995732273553991,60,16.0,-59,119,-133,10289,10331,10250,37,3.2188758248682006,77,-3,-83,3.295836866004329,47,3,4.418840607796598,3,0.6759632927777782,45.398513835586215,33.23401871576774,57.9827560572969,57.9827560572969,79.20591775570361,0,1,0,0,0,0,3.066610034187428
17,3.4339872044851463,19,4.1588830833596715,3.828641396489095,4.110873864173311,3.9318256327243257,3.4339872044851463,35,4.51085950651685,4.04305126783455,4.02535169073515,24,4.394449154672439,4.007333185232471,4.356708826689592,38,4.330733340286331,4.8283137373023015,1.2237754316221157,4.143134726391533,4.795790545596741,27,3.9889840465642745,3.258096538021482,4.04305126783455,0.5306282510621704,3.1780538303479458,4.382026634673881,4.189654742026425,3.9318256327243257,3.332204510175204,3.9318256327243257,0.4700036292457356,3.4011973816621555,3.4965075614664802,59,13.0,-61,126,-143,10268,10283,10254,44,3.1780538303479458,83,15,-88,2.772588722239781,38,3,4.110873864173311,3,0.6759632927777782,36.7051813989846,26.870057685088806,42.42640687119285,42.42640687119285,57.95554957734411,1,0,0,0,0,0,3.38072252847277
18,4.127134385045092,20,3.828641396489095,3.4339872044851463,3.828641396489095,3.8501476017100584,3.367295829986474,47,4.51085950651685,4.143134726391533,3.9318256327243257,35,4.941642422609304,4.276666119016055,4.919980925828125,28,4.454347296253507,4.9344739331306915,1.2809338454620642,4.23410650459726,4.897839799950911,32,4.007333185232471,3.4339872044851463,4.060443010546419,0.5306282510621704,3.1354942159291497,4.30406509320417,4.1588830833596715,3.9512437185814275,3.4011973816621555,3.9889840465642745,0.5306282510621704,3.5263605246161616,3.4657359027997265,64,17.0,-60,129,-142,10303,10318,10278,36,2.995732273553991,80,28,-82,2.995732273553991,53,1,4.532599493153256,16,0.6238107163648714,45.89934640057524,53.0,35.206875777588316,84.99691699103836,56.00605146880228,0,1,0,0,0,0,3.0587540199701473
19,4.912654885736052,21,4.418840607796598,4.127134385045092,4.406719247264253,4.248495242049359,3.784189633918261,30,4.736198448394496,4.418840607796598,4.204692619390966,23,5.220355825078324,4.499809670330265,4.997212273764115,17,4.442651256490317,4.948759890378168,1.1631508098056809,4.290459441148391,4.9344739331306915,25,4.0943445622221,3.4965075614664802,4.219507705176107,0.6418538861723948,3.4657359027997265,4.430816798843313,4.219507705176107,4.174387269895637,3.828641396489095,4.3694478524670215,0.6418538861723948,3.828641396489095,3.713572066704308,48,14.0,-59,130,-140,10314,10334,10296,36,3.2188758248682006,70,26,-79,2.8903717578961645,31,11,3.871201010907891,11,0.6759632927777782,29.94370061496112,21.92031021678298,33.23401871576773,33.23401871576774,45.398513835586215,0,0,0,1,0,0,3.674425497143786
20,4.844187086458591,22,5.19295685089021,4.912654885736052,5.187385805840755,4.564348191467836,4.219507705176107,14,5.8944028342648505,4.762173934797756,4.969813299576001,9,5.762051382780177,4.795790545596741,5.429345628954441,14,5.262690188904886,5.616771097666572,1.410986973710262,4.499809670330265,5.220355825078324,16,4.330733340286331,3.912023005428146,4.61512051684126,0.7419373447293773,3.6109179126442243,4.499809670330265,3.970291913552122,4.584967478670572,4.276666119016055,4.969813299576001,1.0647107369924282,4.060443010546419,4.343805421853684,23,8.0,-66,106,-122,10283,10302,10265,52,3.332204510175204,53,20,-79,2.4849066497880004,26,10,3.6635616461296463,10,0.6888604362734987,25.777566395719067,24.02086784529346,14.541970429873407,35.1074222354289,37.67490473220479,0,0,0,1,0,0,4.130965745677746
21,5.393627546352362,23,5.117993812416755,4.844187086458591,5.117993812416755,4.51085950651685,4.143134726391533,30,5.762051382780177,4.882801922586371,4.844187086458591,19,5.883322388488279,4.852030263919617,5.5134287461649825,14,5.579729825986222,6.008813185442595,1.8562979903656263,4.844187086458591,5.564520407322694,12,4.382026634673881,3.8918202981106265,4.6913478822291435,0.6418538861723948,3.2188758248682006,4.127134385045092,4.04305126783455,4.574710978503383,4.23410650459726,4.962844630259907,1.0296194171811581,4.060443010546419,4.290459441148391,29,11.0,-47,152,-130,10281,10305,10266,55,3.2188758248682006,82,53,-85,2.3978952727983707,27,3,3.8501476017100584,3,0.6759632927777782,26.07999730980485,19.091883092036785,32.526911934581186,32.526911934581186,44.43258800929715,0,0,0,0,1,0,4.03705084511143
22,5.135798437050262,24,5.598421958998375,5.393627546352362,5.594711379601839,4.820281565605037,4.553876891600541,10,5.926926025970411,5.0238805208462765,5.0106352940962555,11,5.1298987149230735,4.430816798843313,5.272999558563747,18,5.181783550292085,5.552959584921617,1.6863989535702288,4.574710978503383,5.111987788356544,20,4.6443908991413725,4.356708826689592,5.017279836814924,0.832909122935104,3.8918202981106265,4.795790545596741,3.9512437185814275,4.7535901911063645,4.477336814478207,5.117993812416755,1.252762968495368,4.174387269895637,4.442651256490317,13,7.0,-63,73,-125,10301,10326,10274,61,3.7376696182833684,38,23,-80,2.6390573296152584,20,9,3.4339872044851463,9,0.6238107163648713,17.320508075688767,20.0,3.67394039744206e-15,30.0,25.980762113533153,0,0,0,0,1,0,4.668970935038753
23,2.3978952727983707,25,5.393627546352362,5.135798437050262,5.393627546352362,4.553876891600541,4.189654742026425,54,6.045005314036012,4.912654885736052,4.564348191467836,22,5.811140992976701,4.867534450455582,5.209486152841421,8,5.7745515455444085,6.137727054086234,1.6486586255873816,4.709530201312334,5.365976015021851,16,4.6913478822291435,4.127134385045092,5.111987788356544,0.7419373447293773,3.367295829986474,4.2626798770413155,4.143134726391533,4.955827057601261,4.6913478822291435,5.288267030694535,1.252762968495368,4.0943445622221,4.174387269895637,48,14.0,-46,88,-112,10241,10278,10204,55,2.9444389791664403,33,52,-65,3.5553480614894135,85,15,5.147494476813453,15,0.23017401566350837,21.999618833714212,60.10407640085653,120.91525958289965,120.9152595828996,44.258056712530944,1,0,0,0,0,0,4.267499231191238
24,2.833213344056216,26,3.4339872044851463,2.3978952727983707,3.044522437723423,3.091042453358316,2.302585092994046,59,4.007333185232471,3.2188758248682006,2.6390573296152584,48,4.189654742026425,3.6888794541139363,3.6888794541139363,48,2.833213344056216,3.4657359027997265,0.7419373447293773,3.5263605246161616,3.871201010907891,45,3.8918202981106265,3.1780538303479458,3.8918202981106265,0.4700036292457356,2.9444389791664403,3.9318256327243257,4.174387269895637,3.58351893845611,2.5649493574615367,3.5553480614894135,0.33647223662121295,2.6390573296152584,2.833213344056216,70,37.0,-36,104,-94,10302,10320,10256,22,2.8903717578961645,85,15,-48,3.7612001156935624,78,15,5.081404364984463,1,0.23017401566350837,20.18788551799657,55.15432893255069,0.0,160.0,138.56406460551017,1,0,0,0,0,0,2.5575373408229076
25,2.4849066497880004,27,3.1780538303479458,2.833213344056216,3.091042453358316,3.5553480614894135,2.995732273553991,40,3.970291913552122,3.9889840465642745,3.5553480614894135,31,4.1588830833596715,3.871201010907891,3.912023005428146,42,3.295836866004329,3.8066624897703196,0.832909122935104,3.9318256327243257,4.219507705176107,34,4.143134726391533,3.713572066704308,4.30406509320417,0.6418538861723948,3.4011973816621555,4.330733340286331,3.871201010907891,3.871201010907891,3.332204510175204,3.871201010907891,0.5306282510621704,3.4657359027997265,3.5553480614894135,61,8.0,-44,147,-138,10266,10307,10231,25,2.9444389791664403,61,18,-53,2.70805020110221,34,16,4.23410650459726,16,0.47546458418188897,20.697888586296493,31.41190410538374,26.022473400826147,62.82380821076748,41.395777172592986,1,0,0,0,0,0,2.835915572100106
26,4.07753744390572,28,3.4657359027997265,2.4849066497880004,2.9444389791664403,3.091042453358316,2.4849066497880004,61,3.9889840465642745,3.8501476017100584,3.5263605246161616,39,4.2626798770413155,3.9318256327243257,4.02535169073515,45,3.7612001156935624,4.30406509320417,0.8754687373538999,4.007333185232471,4.330733340286331,42,3.9512437185814275,3.4965075614664802,3.970291913552122,0.5877866649021191,3.1354942159291497,4.276666119016055,4.1588830833596715,3.970291913552122,3.4657359027997265,3.9889840465642745,0.6418538861723948,3.58351893845611,3.6635616461296463,65,23.0,-32,139,-105,10225,10252,10205,24,2.6390573296152584,87,28,-38,3.258096538021482,43,1,4.499809670330265,16,0.6238107163648714,37.23909236273086,43.0,34.05882548049304,82.2252783935045,54.17976718177612,0,1,0,0,0,0,2.5535772471279947
27,3.784189633918261,29,4.3694478524670215,4.07753744390572,4.477336814478207,4.343805421853684,3.8918202981106265,30,5.030437921392435,4.330733340286331,4.564348191467836,30,4.795790545596741,4.290459441148391,4.454347296253507,37,4.605170185988092,5.170483995038151,1.308332819650179,4.248495242049359,4.997212273764115,27,4.406719247264253,3.912023005428146,4.727387818712341,0.7884573603642702,3.6375861597263857,4.543294782270004,3.871201010907891,4.3694478524670215,3.9318256327243257,4.672828834461906,0.9162907318741551,3.9889840465642745,4.2626798770413155,35,16.0,-52,146,-140,10157,10210,10124,31,2.4849066497880004,78,66,-78,2.4849066497880004,33,12,3.871201010907891,12,0.5840872417395808,26.1806602296108,12.62855326804798,43.42233802803047,17.986121321159246,37.28760699368811,0,1,0,0,0,0,3.6396104253071333
28,3.9318256327243257,30,4.219507705176107,3.784189633918261,4.442651256490317,3.9889840465642745,3.367295829986474,59,4.624972813284271,4.290459441148391,4.219507705176107,35,4.653960350157523,4.189654742026425,4.189654742026425,42,4.61512051684126,5.303304908059076,1.410986973710262,4.382026634673881,4.990432586778736,31,4.672828834461906,3.9889840465642745,5.099866427824199,0.7884573603642702,3.4339872044851463,4.442651256490317,4.110873864173311,4.430816798843313,3.9889840465642745,4.762173934797756,0.9555114450274363,3.9889840465642745,4.1588830833596715,50,40.0,-13,167,-109,10122,10137,10107,19,2.6390573296152584,82,83,-42,3.4657359027997265,65,15,4.820281565605037,15,0.23017401566350837,16.823237931663808,45.96194077712558,86.97413408594537,86.97413408594532,31.834742547609977,0,1,0,0,0,0,3.473549050512989
29,3.828641396489095,31,4.605170185988092,3.9318256327243257,5.003946305945459,3.912023005428146,3.1780538303479458,63,4.955827057601261,4.2626798770413155,4.248495242049359,41,4.727387818712341,4.110873864173311,4.48863636973214,52,4.499809670330265,5.476463551931511,1.252762968495368,4.276666119016055,4.7535901911063645,37,4.976733742420574,3.6635616461296463,5.480638923341991,0.5877866649021191,2.9444389791664403,4.204692619390966,4.2626798770413155,4.356708826689592,3.713572066704308,4.6443908991413725,0.7419373447293773,3.6109179126442243,3.828641396489095,66,34.0,-8,168,-96,10086,10116,10068,25,2.833213344056216,80,100,-39,3.332204510175204,62,15,4.795790545596741,1,0.23017401566350837,16.04678079635625,43.84062043356594,0.0,120.0,103.92304845413261,0,1,0,0,0,0,3.6273231484148303
30,4.718498871295094,1,4.406719247264253,3.828641396489095,4.718498871295094,4.143134726391533,3.367295829986474,52,5.0369526024136295,4.30406509320417,4.430816798843313,42,4.653960350157523,4.189654742026425,4.532599493153256,41,4.5217885770490405,5.3612921657094255,1.1939224684724346,4.330733340286331,4.820281565605037,28,4.68213122712422,3.7376696182833684,5.099866427824199,0.7419373447293773,3.4011973816621555,4.543294782270004,4.0943445622221,4.248495242049359,3.6635616461296463,4.48863636973214,0.7884573603642702,3.7376696182833684,3.9512437185814275,56,25.0,-10,203,-95,10106,10132,10082,33,2.772588722239781,77,128,-34,2.9444389791664403,62,14,4.718498871295094,14,0.12268318117165702,8.092623917643266,23.72637280663558,102.55062810875282,42.47786099252499,14.488407336425848,0,0,1,0,0,0,3.535291116142854
31,3.871201010907891,2,4.983606621708336,4.718498871295094,5.1298987149230735,4.543294782270004,4.248495242049359,14,5.318119993844216,4.442651256490317,4.61512051684126,27,5.056245805348308,4.31748811353631,5.111987788356544,14,4.727387818712341,5.41610040220442,1.3862943611198906,4.574710978503383,4.897839799950911,10,4.5217885770490405,3.970291913552122,4.882801922586371,0.832909122935104,3.5553480614894135,4.6913478822291435,3.713572066704308,4.605170185988092,4.31748811353631,4.983606621708336,1.1631508098056809,4.110873864173311,4.442651256490317,19,15.0,-9,160,-86,10143,10174,10116,55,3.4965075614664802,66,74,-25,2.4849066497880004,34,4,3.871201010907891,4,0.5840872417395802,26.974013569901995,13.011236700413054,43.422338028030474,17.98612132115922,37.28760699368805,0,1,0,0,0,0,4.142245442206649
