,target,day,aqi-bj,pm2.5-bj,pm10-bj,co-bj,no2-bj,so2-bj,o3-bj,aqi-bd,pm2.5-bd,pm10-bd,co-bd,no2-bd,so2-bd,o3-bd,aqi-lf,pm2.5-lf,pm10-lf,co-lf,no2-lf,so2-lf,o3-lf,aqi-ts,pm2.5-ts,pm10-ts,co-ts,no2-ts,so2-ts,o3-ts,aqi-tj,pm2.5-tj,pm10-tj,co-tj,no2-tj,so2-tj,o3-tj,aqi-zjk,pm2.5-zjk,pm10-zjk,co-zjk,no2-zjk,so2-zjk,o3-zjk,aqi-cd,pm2.5-cd,pm10-cd,co-cd,no2-cd,so2-cd,o3-cd,EVP,GST-mean,GST-max,GST-min,PRE-208,PRE-820,PRE-2020,PRS-mean,PRS-max,PRS-min,RHU-mean,RHU-min,SSD,TEM-mean,TEM-max,TEM-min,WIN-mean,WIN-max,WD-max,WIN-ext,WD-ext,pm10-bj-sqt,co-bj-sqt,so2-bj-sqt,o3-bj-poly,pm2.5-bj-sqt,aqi-bj-sqt,so2-lf-sqt,pm2.5-lf-sqt,aqi-lf-sqt,co-lf-sqt,pm10-tj-poly,no2-cd-poly,no2-cd-s2,so2-cd-poly,co-cd-s2,co-cd-sqt,no2-bd-poly,so2-ts-poly,no2-zjk-s2,WD-max-sin,WD-max-cos,WD-max-sint,WD-ext-sin,WD-ext-cos,WD-ext-sint,o3-bj-exp,o3-lf-exp,so2-tj-exp,o3-tj-exp,o3-zjk-exp,o3-cd-exp,o3-bd-exp,o3-ts-exp,EVP-exp,WIN-mean-exp,WIN-max-exp,WIN-ext-exp,pm2.5-zjk-log,pm10-zjk-log,so2-zjk-log,pm2.5-cd-log,pm10-cd-log,so2-bd-log,co-bd-log,WIN-max-project1,WIN-ext-project1,WIN-max-sin,WIN-max-cos,WIN-max-sint,WIN-ext-sin,WIN-ext-cos,WIN-ext-sint,year_2013,year_2014,year_2015,year_2016,year_2017,month_1,month_2,month_3,month_4,month_5,month_6,month_7,month_8,month_9,month_10,month_11,month_12,weekday_1,weekday_2,weekday_3,weekday_4,weekday_5,weekday_6,weekday_7,class-pm2.5_1,class-pm2.5_2,class-pm2.5_3,class-pm2.5_4,class-pm2.5_5,class-pm2.5_6,class-bj_1,class-bj_2,class-bj_3,class-bj_4,class-bj_5,class-bj_6,class-bd_1,class-bd_2,class-bd_3,class-bd_4,class-bd_5,class-bd_6,class-lf_1,class-lf_2,class-lf_3,class-lf_4,class-lf_5,class-lf_6,class-ts_1,class-ts_2,class-ts_3,class-ts_4,class-ts_5,class-ts_6,class-tj_1,class-tj_2,class-tj_3,class-tj_4,class-tj_5,class-tj_6,class-zjk_1,class-zjk_2,class-zjk_3,class-zjk_4,class-zjk_5,class-zjk_6,class-cd_1,class-cd_2,class-cd_3,class-cd_4,class-cd_5,class-cd_6,PRE-b_0,PRE-b_1,SimpClass-cd_1,SimpClass-cd_2,SimpClass-cd_3,SimpClass-cd_4,SimpClass-lf_1,SimpClass-lf_2,SimpClass-lf_3,SimpClass-lf_4,SimpClass-lf_5,SimpClass-tj_1,SimpClass-tj_2,SimpClass-tj_3,SimpClass-tj_4,SimpClass-ts_1,SimpClass-ts_2,SimpClass-ts_3,SimpClass-ts_4,SimpClass-zjk_1,SimpClass-zjk_2,SimpClass-zjk_3
0,4.174387269895637,2,4.962844630259907,4.700480365792417,4.9344739331306915,1.2809338454620642,4.48863636973214,4.127134385045092,11,5.68697535633982,5.501258210544727,5.934894195619588,1.6486586255873816,4.9344739331306915,4.976733742420574,29,5.545177444479562,5.327876168789581,5.648974238161206,1.410986973710262,4.948759890378168,5.0369526024136295,12,5.902633333401366,5.755742213586912,5.988961416889864,1.7047480922384253,4.762173934797756,5.056245805348308,13,5.739792912179234,5.564520407322694,6.042632833682381,1.5040773967762742,4.941642422609304,5.308267697401205,13,4.74493212836325,4.394449154672439,5.187385805840755,1.0647107369924282,4.31748811353631,4.836281906951478,3.5553480614894135,4.672828834461906,4.219507705176107,5.099866427824199,1.1939224684724346,4.04305126783455,4.5217885770490405,15,15.0,-11,220,-83,0.0,0.0,0.0,10151,10172,10129,47,2.995732273553991,79,29,115,-35,2.3978952727983707,22,4,3.58351893845611,2,11.74734012447073,0.960289071534158,2.175915779604025,7.288927694521257,10.44030650891055,11.916375287812984,2.592962296080249,2.72901692595138,2.831371615153731,0.9228988853785496,12.082893200412641,12.094073476025228,8.051022208190679,9.032767522204432,1.838961070712349,0.9228988853785496,14.789033812043396,10.106142641423002,8.608312784783722,0.9238795325112867,0.32402612725132407,0.5840872417395802,0.3826834323650898,0.6543437372433648,0.6888604362734987,1.670156131839396e-05,6.144193477732805e-06,5.09107080895011e-88,2.2603268524403896e-06,1.7139084315420116e-15,3.0590227371372044e-07,2.543665647376599e-13,2.2603268524403896e-06,3.0590227371372044e-07,4.539889921686465e-05,2.789468092479868e-10,6.305116760146987e-16,4.382026634673881,5.181783550292085,4.8283137373023015,4.204692619390966,5.093750200806762,4.969813299576001,1.4350845252893227,2.2130338288685068e-10,6.251175612209618e-16,20.325349715248308,8.419035512031977,17.453773486407172,13.393920132778142,32.335783637895034,34.70057014808336,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1
1,4.418840607796598,3,4.465908118654584,4.174387269895637,4.465908118654584,0.9555114450274363,4.007333185232471,3.6635616461296463,45,5.799092654460526,5.634789603169249,6.056784013228625,1.824549292051046,4.68213122712422,4.820281565605037,44,5.0369526024136295,4.770684624465665,5.187385805840755,1.0296194171811581,4.532599493153256,4.465908118654584,35,5.662960480135946,5.472270673671475,5.771441123130016,1.62924053973028,4.584967478670572,5.176149732573829,20,5.420534999272286,5.170483995038151,5.605802066295998,1.4350845252893227,4.718498871295094,4.969813299576001,31,4.430816798843313,3.828641396489095,4.770684624465665,0.7419373447293773,3.871201010907891,4.477336814478207,3.970291913552122,4.6443908991413725,4.30406509320417,5.056245805348308,1.0296194171811581,3.9889840465642745,4.174387269895637,17,27.0,27,240,-70,0.0,0.0,0.0,10177,10200,10153,42,2.833213344056216,82,50,147,-10,2.70805020110221,43,1,4.189654742026425,1,9.273618495495704,0.8175354928516673,1.9691262718878781,11.442460081297723,8.0,9.273618495495704,2.3295792983495653,2.4695098776853435,2.592962296080249,0.850851874462102,11.20793445339581,11.929923808892067,7.940939762327791,8.333510708982942,1.4445632692438664,0.850851874462102,14.027876236106605,10.34666582776446,7.700747794511798,0.0,0.6931471805599453,0.6238107163648714,0.0,0.6931471805599453,0.6238107163648714,2.8625185805493937e-20,6.305116760146987e-16,7.868448159078602e-63,3.4424771084699174e-14,2.6102790696677047e-23,4.139937633089747e-08,7.781132241133797e-20,2.061153620314381e-09,1.8795288165373166e-12,8.315283733837542e-07,2.1151310375910805e-19,5.900090541597061e-29,3.8066624897703196,4.762173934797756,4.465908118654584,4.290459441148391,5.049856007249537,4.812184355372417,1.6486586255873816,1.8317572108868138e-19,5.109628293651342e-29,0.0,43.0,37.23909236273086,0.0,65.0,56.291651245988504,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0
2,3.6888794541139363,4,4.700480365792417,4.418840607796598,4.624972813284271,1.0986122886681098,4.143134726391533,3.7612001156935624,23,5.6131281063880705,5.4116460518550396,5.8805329864007,1.5686159179138452,4.624972813284271,4.955827057601261,23,5.442417710521793,5.198497031265826,5.5093883366279774,1.3862943611198906,4.634728988229636,4.718498871295094,18,5.488937726156687,5.2574953720277815,5.697093486505405,1.4816045409242156,4.634728988229636,5.1647859739235145,15,5.62040086571715,5.420534999272286,5.8888779583328805,1.589235205116581,4.859812404361672,5.288267030694535,12,4.553876891600541,3.9318256327243257,4.9344739331306915,0.7884573603642702,3.9889840465642745,4.787491742782046,3.7376696182833684,4.584967478670572,4.127134385045092,4.983606621708336,1.0647107369924282,3.970291913552122,4.204692619390966,9,17.0,7,206,-73,0.0,0.0,0.0,10159,10179,10140,47,3.044522437723423,78,47,134,-16,2.4849066497880004,21,4,3.4965075614664802,4,10.04987562112089,0.881373587019543,2.012331810935166,9.450930836894113,9.055385138137417,10.44030650891055,2.4454425656029626,2.6683669929878664,2.7828948615741615,0.866430042484809,11.774989684428718,11.873149104832704,7.902857191280582,8.394573477868327,1.528227857008557,0.866430042484809,13.855311871767142,10.323874113321294,7.940939762327791,0.9238795325112867,0.32402612725132407,0.5840872417395802,0.9238795325112867,0.32402612725132407,0.5840872417395802,1.0261879631175359e-10,1.5229979628736488e-08,2.779630478564191e-86,6.144193477732805e-06,1.5628821893349888e-18,0.00012340218972325883,1.0261879631175359e-10,3.0590227371372044e-07,4.139937633089747e-08,1.670156131839396e-05,7.582560425037146e-10,1.2664165549094095e-14,3.912023005428146,4.927253685157205,4.77912349311153,4.110873864173311,4.976733742420574,4.948759890378168,1.33500106673234,6.015649641634646e-10,1.0047158040374999e-14,19.40147018273702,8.036352079666887,16.66042014611594,29.564145040361176,12.245869835682875,25.387306889319525,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0
3,4.859812404361672,5,4.04305126783455,3.6888794541139363,4.04305126783455,0.7884573603642702,3.6635616461296463,3.4339872044851463,52,4.927253685157205,4.663439094112067,5.236441962829949,1.33500106673234,4.406719247264253,4.564348191467836,27,4.6913478822291435,4.406719247264253,4.882801922586371,0.9555114450274363,4.143134726391533,4.31748811353631,35,4.605170185988092,4.2626798770413155,5.003946305945459,1.2237754316221157,4.007333185232471,4.795790545596741,31,4.844187086458591,4.574710978503383,5.214935757608986,1.1939224684724346,4.2626798770413155,4.624972813284271,26,4.127134385045092,3.4657359027997265,4.290459441148391,0.5306282510621704,3.4657359027997265,4.442651256490317,4.04305126783455,4.477336814478207,3.9318256327243257,4.8283137373023015,0.832909122935104,3.7376696182833684,3.9512437185814275,34,41.0,39,219,-52,0.0,0.0,0.0,10197,10231,10152,32,2.833213344056216,82,64,109,34,3.295836866004329,53,2,4.406719247264253,1,7.483314773547883,0.7397659962052513,1.8682922666827455,11.873149104832704,6.244997998398398,7.483314773547883,2.262005284461337,2.302585092994046,2.432938113915983,0.7608878000194387,10.424451608275042,11.165408458816263,7.427738840532894,7.88344635413774,0.9895411936137478,0.7608878000194387,13.1957699607853,9.583351156530737,6.8690144506657065,0.3826834323650898,0.6543437372433648,0.6888604362734987,0.0,0.6931471805599453,0.6238107163648714,2.6102790696677047e-23,6.305116760146987e-16,1.368539471173853e-44,5.109089028050274e-12,4.780892883885469e-25,1.7139084315420116e-15,1.8795288165373166e-12,3.4424771084699174e-14,1.5628821893349888e-18,5.109089028050274e-12,9.602680054508676e-24,6.639677199580735e-36,3.4339872044851463,4.276666119016055,4.430816798843313,3.912023005428146,4.820281565605037,4.553876891600541,1.0296194171811581,9.520527795459406e-24,5.750129127765236e-36,20.28222191534976,48.9656152230982,52.54657765281195,0.0,81.0,70.14805770653952,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0
4,5.488937726156687,6,5.135798437050262,4.859812404361672,5.093750200806762,1.252762968495368,4.3694478524670215,3.8918202981106265,15,5.666426688112432,5.476463551931511,5.940171252720432,1.589235205116581,4.663439094112067,4.812184355372417,21,5.337538079701318,5.062595033026967,5.384495062789089,1.1631508098056809,4.454347296253507,4.532599493153256,16,4.948759890378168,4.68213122712422,5.14166355650266,1.1631508098056809,4.2626798770413155,4.859812404361672,16,4.762173934797756,4.48863636973214,5.075173815233827,0.9555114450274363,4.2626798770413155,4.74493212836325,16,4.442651256490317,3.9889840465642745,4.787491742782046,0.7419373447293773,3.8066624897703196,4.543294782270004,3.713572066704308,4.553876891600541,3.784189633918261,4.941642422609304,0.9932517730102833,3.912023005428146,4.060443010546419,17,22.0,-3,177,-73,0.0,0.0,0.0,10160,10193,10135,50,3.332204510175204,68,31,99,-17,2.4849066497880004,34,11,3.9512437185814275,11,12.727922061357855,0.9482307085514864,2.0704264311940213,8.193123721512068,11.313708498984761,13.0,2.3600671866253298,2.6049067877920096,2.7335551386226564,0.8345775047772536,10.144117324857612,11.696080008068074,7.784057002639929,8.103796712981794,1.3584091576303547,0.8345775047772536,13.971450493261695,9.711903228462988,7.5688956634069955,0.7071067811865475,0.5347999967395705,0.6759632927777782,0.7071067811865475,0.5347999967395705,0.6759632927777782,3.0590227371372044e-07,1.1253516838717681e-07,3.093350011308561e-50,1.1253516838717681e-07,4.248354255291589e-18,4.139937633089747e-08,7.582560425037146e-10,1.1253516838717681e-07,2.789468092479868e-10,1.670156131839396e-05,1.7139084315420116e-15,7.095474162284704e-23,3.970291913552122,4.77912349311153,4.532599493153256,3.7612001156935624,4.9344739331306915,4.804021044733257,1.3609765531356006,1.6555084179210189e-15,6.853701743117587e-23,24.041630560342615,24.04163056034262,32.84147809382833,36.062445840513924,36.06244584051393,49.26221714074249,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
5,5.159055299214529,7,5.676753802268282,5.488937726156687,5.655991810819852,1.6486586255873816,4.59511985013459,4.174387269895637,6,6.169610732491456,5.950642552587727,6.359573868672378,1.9315214116032138,4.836281906951478,4.969813299576001,31,6.059123195581797,5.968707559985366,6.175867270105761,1.8870696490323797,4.976733742420574,4.59511985013459,9,5.638354669333745,5.442417710521793,5.762051382780177,1.791759469228055,4.394449154672439,5.605802066295998,8,5.69035945432406,5.5053315359323625,5.993961427306569,1.410986973710262,4.68213122712422,4.955827057601261,11,4.61512051684126,4.204692619390966,5.0106352940962555,0.832909122935104,4.02535169073515,4.912654885736052,3.58351893845611,4.727387818712341,4.110873864173311,5.1647859739235145,1.0986122886681098,4.007333185232471,4.204692619390966,11,7.0,-15,108,-75,0.0,0.0,0.0,10161,10178,10145,74,4.060443010546419,41,15,62,-20,2.70805020110221,27,5,3.7376696182833684,3,16.881943016134134,1.1149416208535583,2.1972245773362196,5.556828061699537,15.524174696260024,17.05872210923198,2.3887164520708755,3.0324699863295153,3.075650895980279,0.881373587019543,11.985432208809083,11.985644155100193,7.978310969867722,8.394573477868327,1.6094379124341003,0.881373587019543,14.492973379508168,11.20793445339581,8.014996894348302,1.0,6.123233995736766e-17,0.40546510810816466,0.7071067811865476,0.5347999967395705,0.6759632927777782,0.0024756851377304495,0.00012340218972325883,5.814040485895939e-62,1.670156131839396e-05,6.305116760146987e-16,1.670156131839396e-05,3.4424771084699174e-14,0.00033540637289576885,0.0009114664537742447,8.315283733837542e-07,1.8795288165373166e-12,1.5628821893349888e-18,4.189654742026425,5.003946305945459,4.90527477843843,4.0943445622221,5.159055299214529,4.962844630259907,1.7749523509116738,9.39764408269101e-13,1.5096282701258673e-18,27.0,1.6532731788489269e-15,13.500000000000012,28.99137802864845,28.99137802864845,39.602958877851805,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0
6,2.4849066497880004,8,5.4116460518550396,5.159055299214529,5.247024072160486,1.3609765531356006,4.110873864173311,3.871201010907891,41,5.908082938168931,5.71042701737487,6.163314804034641,1.6863989535702288,4.61512051684126,4.330733340286331,20,5.82600010738045,5.666426688112432,6.0112671744041615,1.4350845252893227,4.553876891600541,4.007333185232471,11,5.831882477283517,5.673323267171493,6.003887067106539,1.916922612182061,4.343805421853684,5.480638923341991,6,5.517452896464707,5.293304824724492,5.799092654460526,1.6094379124341003,4.477336814478207,4.499809670330265,9,4.219507705176107,3.4011973816621555,4.430816798843313,0.4700036292457356,3.044522437723423,4.382026634673881,4.07753744390572,4.804021044733257,4.394449154672439,5.2574953720277815,1.1314021114911006,3.8918202981106265,4.060443010546419,19,26.0,32,175,-38,0.0,0.0,0.0,10167,10194,10142,66,3.044522437723423,11,46,102,11,3.1780538303479458,70,15,4.919980925828125,15,13.74772708486752,0.9943395650731098,2.061233603741554,11.165408458816263,13.152946437965905,14.933184523068078,2.1220781961103454,2.8887350163027468,2.964488031765638,0.8957359930575296,11.595159615830989,11.634656253541376,7.742835955430749,8.103796712981794,1.6882490928583902,0.8957359930575296,13.825560883817776,10.95711990887328,5.993961427306569,0.7071067811865477,0.5347999967395702,0.23017401566350837,0.7071067811865477,0.5347999967395702,0.23017401566350837,1.5628821893349888e-18,1.670156131839396e-05,2.2273635617957438e-39,0.00012340218972325883,6.47023492564546e-26,5.602796421841604e-09,2.061153620314381e-09,0.0024756851377304495,5.109089028050274e-12,1.0261879631175359e-10,3.975449735908647e-31,8.628801156620959e-60,3.367295829986474,4.418840607796598,4.3694478524670215,4.382026634673881,5.25227342804663,4.31748811353631,1.4816045409242156,1.0289221045009418e-31,2.2332980757361577e-60,49.497474683058336,49.497474683058314,18.117333157176407,96.16652224137049,96.16652224137044,35.199390133942735,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0
7,3.091042453358316,9,3.295836866004329,2.4849066497880004,2.833213344056216,0.4700036292457356,3.1354942159291497,2.3978952727983707,51,4.330733340286331,3.912023005428146,4.61512051684126,0.9932517730102833,3.9512437185814275,4.07753744390572,29,4.04305126783455,3.1780538303479458,4.127134385045092,0.4054651081081644,3.5553480614894135,3.258096538021482,33,4.219507705176107,3.5553480614894135,4.442651256490317,0.7419373447293773,3.6109179126442243,4.04305126783455,48,3.7612001156935624,3.2188758248682006,3.7612001156935624,0.6931471805599453,3.58351893845611,3.713572066704308,39,3.713572066704308,2.995732273553991,3.713572066704308,0.4054651081081644,2.9444389791664403,4.382026634673881,4.290459441148391,3.58351893845611,2.9444389791664403,3.58351893845611,0.33647223662121295,2.833213344056216,2.8903717578961645,49,50.0,13,178,-69,0.0,0.0,0.0,10200,10221,10181,29,2.9444389791664403,74,31,65,10,3.6375861597263857,70,16,4.962844630259907,16,4.0,0.5735731685107027,1.4260624389053682,11.815279377653878,3.3166247903554,5.0990195135927845,1.791759469228055,1.7571389562845319,2.138101266532066,0.4900853426144089,7.499423290592229,8.382289428951436,5.54907608489522,5.726847747587197,0.14842000511827333,0.4900853426144089,11.815279377653878,8.068716192714781,5.783825182329737,0.3826834323650904,0.6543437372433647,0.47546458418188897,0.3826834323650904,0.6543437372433647,0.47546458418188897,7.095474162284704e-23,4.658886145103387e-15,4.248354255291589e-18,1.1548224173015786e-17,5.380186160021138e-32,5.242885663363464e-22,2.543665647376599e-13,1.4251640827409352e-21,1.9287498479639178e-22,8.533047625744066e-17,3.975449735908647e-31,2.138865964899539e-62,2.9444389791664403,3.6888794541139363,4.3694478524670215,2.8903717578961645,3.5553480614894135,4.060443010546419,0.5306282510621704,2.420100462184088e-31,1.302059101250359e-62,26.787840265556326,64.67156727579005,42.61330003061043,54.341047395842835,131.1908936166027,86.4441229192383,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
8,2.995732273553991,10,3.828641396489095,3.091042453358316,3.828641396489095,0.6931471805599453,3.4011973816621555,2.70805020110221,52,5.214935757608986,4.9344739331306915,5.472270673671475,1.3862943611198906,4.1588830833596715,4.30406509320417,42,4.7535901911063645,4.477336814478207,5.147494476813453,0.9555114450274363,4.007333185232471,4.0943445622221,33,4.762173934797756,4.48863636973214,5.093750200806762,1.0986122886681098,4.007333185232471,4.406719247264253,35,4.700480365792417,4.382026634673881,5.123963979403259,1.0986122886681098,4.07753744390572,4.574710978503383,36,4.48863636973214,3.1354942159291497,4.844187086458591,0.33647223662121295,2.8903717578961645,3.9889840465642745,4.276666119016055,4.07753744390572,3.367295829986474,4.204692619390966,0.4700036292457356,3.2188758248682006,3.4339872044851463,49,29.0,-12,147,-88,0.0,0.0,0.0,10158,10188,10124,38,2.8903717578961645,47,8,70,-45,3.5553480614894135,91,14,5.081404364984463,14,6.708203932499369,0.6931471805599453,1.556386734247243,11.873149104832704,4.58257569495584,6.708203932499369,2.161153518563584,2.334798529069281,2.461621415304021,0.5735731685107027,10.241993434184533,9.5767180913763,6.3578422665081,6.836259277277067,0.3074846997479606,0.5735731685107027,12.445404457040908,8.80131894766524,5.66988092298052,0.9238795325112866,0.3240261272513242,0.12268318117165702,0.9238795325112866,0.3240261272513242,0.12268318117165702,2.6102790696677047e-23,4.658886145103387e-15,2.031092662734811e-42,2.319522830243569e-16,1.462486227251231e-31,5.242885663363464e-22,5.74952226429356e-19,6.305116760146987e-16,2.543665647376599e-13,1.7139084315420116e-15,3.0144087850653746e-40,3.257488532207521e-70,3.091042453358316,4.836281906951478,3.970291913552122,3.332204510175204,4.189654742026425,4.290459441148391,1.0986122886681098,3.9345930050925854e-41,4.251875743095362e-71,84.07303745852708,34.82419234522319,11.877883492024795,147.82072520180586,61.2293491784144,20.88419075520843,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0
9,2.833213344056216,11,3.4339872044851463,2.995732273553991,3.4339872044851463,0.5306282510621704,3.4339872044851463,2.772588722239781,45,4.51085950651685,3.9512437185814275,4.867534450455582,1.0647107369924282,4.04305126783455,4.553876891600541,43,4.189654742026425,3.8066624897703196,4.406719247264253,0.7419373447293773,3.9318256327243257,4.007333185232471,35,4.1588830833596715,3.713572066704308,4.330733340286331,0.6931471805599453,3.912023005428146,3.9318256327243257,41,4.2626798770413155,3.6888794541139363,4.5217885770490405,0.8754687373538999,3.9512437185814275,4.3694478524670215,36,4.007333185232471,3.367295829986474,4.0943445622221,0.5877866649021191,3.5553480614894135,4.574710978503383,4.23410650459726,3.828641396489095,3.258096538021482,3.828641396489095,0.4700036292457356,3.1354942159291497,3.295836866004329,50,31.0,-4,163,-92,0.0,0.0,0.0,10160,10195,10127,28,2.9444389791664403,80,11,63,-21,3.1780538303479458,51,15,4.653960350157523,16,5.477225575051661,0.6079487191729779,1.5837063462908703,11.442460081297723,4.358898943540674,5.477225575051661,2.1220781961103454,2.032513649872608,2.2041182886012787,0.5735731685107027,9.032767522204432,9.319643106866632,6.184148890937483,6.555356891810665,0.3074846997479606,0.5735731685107027,12.094073476025228,7.844240718141811,7.053585727193677,0.7071067811865477,0.5347999967395702,0.23017401566350837,0.3826834323650904,0.6543437372433647,0.47546458418188897,2.8625185805493937e-20,6.305116760146987e-16,1.3336148155022614e-34,2.319522830243569e-16,2.9374821117108028e-30,1.9287498479639178e-22,2.1151310375910805e-19,1.5628821893349888e-18,3.4424771084699174e-14,1.0261879631175359e-10,7.095474162284704e-23,6.813556821545298e-46,3.332204510175204,4.07753744390572,4.564348191467836,3.2188758248682006,3.8066624897703196,4.543294782270004,0.6418538861723947,1.8364438472321308e-23,4.147830587316031e-46,36.06244584051393,36.06244584051392,13.199771300228527,39.7990769659694,96.0834713811738,63.311188616906925,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
