,pm,day,aqi-bj-1,pm2.5-bj-1,pm10-bj-1,co-bj-1,no2-bj-1,so2-bj-1,o3-bj-1,aqi-lf-1,pm2.5-lf-1,pm10-lf-1,co-lf-1,no2-lf-1,so2-lf-1,o3-lf-1,aqi-ts-1,pm2.5-ts-1,pm10-ts-1,co-ts-1,no2-ts-1,so2-ts-1,o3-ts-1,aqi-tj-1,pm2.5-tj-1,pm10-tj-1,co-tj-1,no2-tj-1,so2-tj-1,o3-tj-1,aqi-zjk-1,pm2.5-zjk-1,pm10-zjk-1,co-zjk-1,no2-zjk-1,so2-zjk-1,o3-zjk-1,aqi-cd-1,pm2.5-cd-1,pm10-cd-1,co-cd-1,no2-cd-1,so2-cd-1,o3-cd-1,EVP,GST-mean,GST-max,GST-min,PRE-208,PRE-820,PRE-2020,PRS-mean,PRS-max,PRS-min,RHU-mean,RHU-min,SSD,TEM-mean,TEM-max,TEM-min,WIN-mean,WIN-max,WIN-ext,year_2013,year_2014,year_2015,year_2016,year_2017,month_1,month_2,month_3,month_4,month_5,month_6,month_7,month_8,month_9,month_10,month_11,month_12,class-bj-1_1,class-bj-1_2,class-bj-1_3,class-bj-1_4,class-bj-1_5,class-bj-1_6,class-lf-1_1,class-lf-1_2,class-lf-1_3,class-lf-1_4,class-lf-1_5,class-lf-1_6,class-ts-1_1,class-ts-1_2,class-ts-1_3,class-ts-1_4,class-ts-1_5,class-ts-1_6,class-tj-1_1,class-tj-1_2,class-tj-1_3,class-tj-1_4,class-tj-1_5,class-tj-1_6,class-zjk-1_1,class-zjk-1_2,class-zjk-1_3,class-zjk-1_4,class-zjk-1_5,class-zjk-1_6,class-cd-1_1,class-cd-1_2,class-cd-1_3,class-cd-1_4,class-cd-1_5,class-cd-1_6,WD-max_1,WD-max_2,WD-max_3,WD-max_4,WD-max_5,WD-max_6,WD-max_7,WD-max_8,WD-max_9,WD-max_10,WD-max_11,WD-max_12,WD-max_13,WD-max_14,WD-max_15,WD-max_16,WD-ext_1,WD-ext_2,WD-ext_3,WD-ext_4,WD-ext_5,WD-ext_6,WD-ext_7,WD-ext_8,WD-ext_9,WD-ext_10,WD-ext_11,WD-ext_12,WD-ext_13,WD-ext_14,WD-ext_15,WD-ext_16,class-pm_1,class-pm_2,class-pm_3,class-pm_4,class-pm_5,class-pm_6
335,3.2188758248682006,2,3.4011973816621555,2.0794415416798357,3.258096538021482,0.262364264467491,3.1780538303479458,1.6094379124341003,57,3.9512437185814275,2.5649493574615367,3.970291913552122,0.33647223662121295,3.2188758248682006,2.1972245773362196,64,4.110873864173311,3.332204510175204,4.276666119016055,0.262364264467491,3.6888794541139363,2.9444389791664403,70,3.9512437185814275,3.044522437723423,3.9889840465642745,0.4700036292457356,3.5263605246161616,2.1972245773362196,58,3.4011973816621555,2.5649493574615367,2.70805020110221,0.33647223662121295,2.4849066497880004,3.091042453358316,4.07753744390572,3.713572066704308,2.6390573296152584,3.713572066704308,0.18232155679395465,2.5649493574615367,1.791759469228055,75,81.0,105,263,23,0.0,0.0,0.0,10195,10221,10157,19,2.5649493574615367,98,114,149,79,3.6888794541139363,62,4.8283137373023015,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
336,4.553876891600541,3,3.970291913552122,3.2188758248682006,4.007333185232471,0.5306282510621704,3.8066624897703196,1.791759469228055,69,4.189654742026425,3.8066624897703196,4.406719247264253,0.5877866649021191,3.9318256327243257,2.833213344056216,61,4.30406509320417,3.8918202981106265,4.564348191467836,0.5877866649021191,4.174387269895637,3.6375861597263857,68,4.5217885770490405,4.219507705176107,4.68213122712422,0.7884573603642702,4.143134726391533,3.5553480614894135,56,3.4657359027997265,2.8903717578961645,3.4657359027997265,0.5877866649021191,3.2188758248682006,3.4011973816621555,3.8501476017100584,4.110873864173311,3.367295829986474,4.2626798770413155,0.5306282510621704,3.58351893845611,2.9444389791664403,56,48.0,91,296,-24,0.0,0.0,0.0,10165,10192,10132,41,2.772588722239781,96,99,189,10,2.995732273553991,50,4.382026634673881,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
337,4.343805421853684,4,4.8283137373023015,4.553876891600541,4.90527477843843,0.8754687373538999,4.2626798770413155,2.833213344056216,41,5.1647859739235145,4.890349128221754,5.2832037287379885,1.0986122886681098,4.418840607796598,4.060443010546419,42,4.812184355372417,4.543294782270004,5.123963979403259,1.0986122886681098,4.477336814478207,4.07753744390572,64,4.663439094112067,4.382026634673881,4.962844630259907,0.832909122935104,4.1588830833596715,3.828641396489095,69,3.9318256327243257,3.044522437723423,3.9512437185814275,0.7884573603642702,3.4011973816621555,3.713572066704308,4.007333185232471,4.532599493153256,4.04305126783455,4.897839799950911,0.6931471805599453,3.871201010907891,3.5263605246161616,52,30.0,80,253,-15,0.0,0.0,0.0,10119,10142,10095,57,3.4965075614664802,74,84,154,20,2.1972245773362196,38,4.02535169073515,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
338,2.302585092994046,5,4.634728988229636,4.343805421853684,4.59511985013459,0.7884573603642702,3.9512437185814275,2.0794415416798357,59,4.990432586778736,4.727387818712341,5.1298987149230735,0.832909122935104,4.189654742026425,3.2188758248682006,60,4.770684624465665,4.48863636973214,5.043425116919247,0.9162907318741551,4.454347296253507,3.8066624897703196,61,4.6443908991413725,4.356708826689592,4.882801922586371,0.832909122935104,4.204692619390966,3.58351893845611,55,3.58351893845611,2.833213344056216,3.58351893845611,0.5877866649021191,2.8903717578961645,3.4965075614664802,4.219507705176107,4.624972813284271,4.290459441148391,5.030437921392435,0.7419373447293773,3.6635616461296463,3.2188758248682006,58,48.0,111,299,-15,0.0,0.0,0.0,10137,10166,10111,37,2.6390573296152584,91,135,202,25,3.1354942159291497,47,4.532599493153256,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
339,3.7612001156935624,6,3.4965075614664802,2.302585092994046,3.044522437723423,0.262364264467491,3.091042453358316,1.3862943611198906,63,3.713572066704308,2.70805020110221,3.713572066704308,0.33647223662121295,3.044522437723423,2.3978952727983707,64,4.276666119016055,3.6888794541139363,4.532599493153256,1.0986122886681098,3.9889840465642745,3.9318256327243257,50,3.9318256327243257,3.091042453358316,3.9512437185814275,0.7419373447293773,3.5553480614894135,2.995732273553991,52,3.4965075614664802,2.70805020110221,2.995732273553991,0.5306282510621704,2.70805020110221,3.295836866004329,4.1588830833596715,3.9318256327243257,3.1354942159291497,3.9512437185814275,0.4054651081081644,3.044522437723423,2.6390573296152584,65,70.0,100,249,21,0.0,0.0,0.0,10253,10279,10167,26,2.5649493574615367,94,97,157,58,3.58351893845611,68,4.7535901911063645,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
340,4.219507705176107,7,4.0943445622221,3.7612001156935624,4.23410650459726,0.7884573603642702,3.8918202981106265,2.6390573296152584,25,4.189654742026425,3.8501476017100584,4.394449154672439,0.832909122935104,3.828641396489095,3.332204510175204,40,4.330733340286331,3.9512437185814275,4.605170185988092,1.2237754316221157,4.07753744390572,4.110873864173311,39,4.060443010546419,3.6375861597263857,4.174387269895637,0.7884573603642702,3.912023005428146,3.2188758248682006,32,3.6888794541139363,3.091042453358316,3.6888794541139363,0.6931471805599453,3.295836866004329,3.332204510175204,3.8918202981106265,4.356708826689592,3.6109179126442243,4.653960350157523,0.7419373447293773,3.6375861597263857,3.5263605246161616,38,26.0,54,192,-17,0.0,0.0,0.0,10279,10297,10261,48,3.4339872044851463,8,61,92,13,3.044522437723423,33,4.07753744390572,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
341,4.07753744390572,8,4.51085950651685,4.219507705176107,4.454347296253507,0.8754687373538999,4.02535169073515,2.3978952727983707,52,4.499809670330265,4.204692619390966,4.624972813284271,0.7419373447293773,3.912023005428146,2.772588722239781,52,4.5217885770490405,4.23410650459726,4.718498871295094,0.6418538861723948,3.970291913552122,2.9444389791664403,71,4.418840607796598,4.127134385045092,4.406719247264253,0.7419373447293773,3.9318256327243257,3.1780538303479458,66,3.7612001156935624,3.091042453358316,3.7612001156935624,0.6418538861723948,3.091042453358316,3.332204510175204,3.970291913552122,4.31748811353631,3.713572066704308,4.605170185988092,0.6931471805599453,3.6888794541139363,3.258096538021482,55,22.0,54,237,-36,0.0,0.0,0.0,10242,10269,10216,70,3.6109179126442243,79,53,127,-6,2.4849066497880004,29,4.143134726391533,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
342,4.23410650459726,9,4.382026634673881,4.07753744390572,4.3694478524670215,0.7419373447293773,4.060443010546419,2.0794415416798357,55,4.77912349311153,4.499809670330265,4.919980925828125,0.7884573603642702,4.007333185232471,2.772588722239781,60,4.836281906951478,4.564348191467836,4.941642422609304,0.7419373447293773,4.1588830833596715,2.70805020110221,68,5.056245805348308,4.787491742782046,4.976733742420574,1.0296194171811581,4.189654742026425,3.295836866004329,67,3.5263605246161616,2.995732273553991,3.5263605246161616,0.6418538861723948,3.091042453358316,3.5553480614894135,4.04305126783455,4.2626798770413155,3.6109179126442243,4.499809670330265,0.5877866649021191,3.6888794541139363,3.091042453358316,52,34.0,60,271,-40,0.0,0.0,0.0,10218,10239,10191,61,3.091042453358316,93,71,159,-5,2.4849066497880004,29,3.828641396489095,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
343,3.5553480614894135,10,4.5217885770490405,4.23410650459726,4.477336814478207,0.832909122935104,4.219507705176107,2.302585092994046,37,5.247024072160486,4.969813299576001,5.332718793265369,1.0647107369924282,4.343805421853684,3.295836866004329,58,5.393627546352362,5.135798437050262,5.442417710521793,1.0296194171811581,4.499809670330265,3.4965075614664802,70,5.41610040220442,5.1647859739235145,5.262690188904886,1.1631508098056809,4.382026634673881,3.828641396489095,90,3.9318256327243257,3.2188758248682006,3.9318256327243257,0.832909122935104,3.4965075614664802,3.8066624897703196,3.912023005428146,4.430816798843313,3.871201010907891,4.7535901911063645,0.832909122935104,3.912023005428146,3.4011973816621555,29,23.0,55,280,-40,0.0,0.0,0.0,10179,10204,10154,65,3.2188758248682006,81,66,156,-5,2.1972245773362196,26,3.6635616461296463,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
344,1.791759469228055,11,4.07753744390572,3.5553480614894135,4.219507705176107,0.5306282510621704,3.4657359027997265,1.6094379124341003,52,4.477336814478207,4.110873864173311,4.8283137373023015,0.6418538861723948,3.7612001156935624,2.6390573296152584,49,5.0369526024136295,4.770684624465665,5.176149732573829,0.9162907318741551,4.343805421853684,3.258096538021482,49,4.844187086458591,4.574710978503383,4.897839799950911,0.7884573603642702,3.871201010907891,2.8903717578961645,52,3.4657359027997265,2.6390573296152584,3.4339872044851463,0.4700036292457356,2.0794415416798357,3.1780538303479458,4.127134385045092,4.343805421853684,3.7376696182833684,4.634728988229636,0.5877866649021191,3.4657359027997265,2.995732273553991,53,39.0,56,219,-14,0.0,0.0,0.0,10146,10159,10135,43,3.2188758248682006,32,89,128,22,3.1780538303479458,65,4.912654885736052,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
345,3.1354942159291497,12,3.7376696182833684,1.791759469228055,3.7376696182833684,0.18232155679395465,2.3978952727983707,1.3862943611198906,68,4.1588830833596715,2.1972245773362196,4.330733340286331,0.262364264467491,2.6390573296152584,2.1972245773362196,62,4.189654742026425,3.1780538303479458,4.394449154672439,0.33647223662121295,3.5263605246161616,2.3978952727983707,75,4.127134385045092,2.70805020110221,4.30406509320417,0.4700036292457356,3.258096538021482,2.70805020110221,66,3.6635616461296463,2.4849066497880004,3.258096538021482,0.4054651081081644,1.791759469228055,2.9444389791664403,4.343805421853684,4.127134385045092,2.6390573296152584,4.290459441148391,0.18232155679395465,1.6094379124341003,1.791759469228055,74,75.0,58,189,-1,0.0,0.0,0.0,10216,10237,10157,15,2.4849066497880004,88,65,107,47,3.9512437185814275,75,5.017279836814924,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
346,3.5263605246161616,13,3.828641396489095,3.1354942159291497,3.828641396489095,0.5306282510621704,3.871201010907891,2.0794415416798357,60,4.07753744390572,3.4965075614664802,4.219507705176107,0.5877866649021191,3.970291913552122,2.9444389791664403,50,4.30406509320417,3.8918202981106265,4.574710978503383,0.7419373447293773,4.174387269895637,3.295836866004329,59,4.204692619390966,3.7376696182833684,4.406719247264253,0.7884573603642702,4.04305126783455,3.6375861597263857,57,3.6109179126442243,2.772588722239781,3.4965075614664802,0.5877866649021191,2.995732273553991,3.4965075614664802,4.276666119016055,4.110873864173311,3.332204510175204,4.276666119016055,0.5306282510621704,3.4965075614664802,3.295836866004329,64,36.0,35,228,-64,0.0,0.0,0.0,10217,10249,10188,28,2.70805020110221,92,48,122,-21,2.772588722239781,40,4.394449154672439,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
347,4.543294782270004,14,4.02535169073515,3.5263605246161616,4.110873864173311,0.6931471805599453,4.060443010546419,2.772588722239781,38,4.382026634673881,4.0943445622221,4.532599493153256,0.7884573603642702,4.31748811353631,3.6635616461296463,45,4.605170185988092,4.31748811353631,4.919980925828125,1.2237754316221157,4.343805421853684,4.189654742026425,58,4.454347296253507,4.1588830833596715,4.700480365792417,1.0647107369924282,4.30406509320417,4.23410650459726,43,4.060443010546419,3.367295829986474,4.174387269895637,0.6931471805599453,3.1780538303479458,3.784189633918261,4.174387269895637,4.343805421853684,3.713572066704308,4.6443908991413725,0.6931471805599453,3.828641396489095,3.6635616461296463,45,29.0,43,238,-61,0.0,0.0,0.0,10226,10242,10196,36,2.833213344056216,87,52,128,-17,2.70805020110221,39,4.1588830833596715,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
348,4.330733340286331,15,4.812184355372417,4.543294782270004,4.927253685157205,1.0986122886681098,4.442651256490317,3.4657359027997265,8,5.393627546352362,5.135798437050262,5.476463551931511,1.252762968495368,4.672828834461906,4.653960350157523,18,5.075173815233827,4.804021044733257,5.375278407684165,1.6094379124341003,4.532599493153256,4.465908118654584,27,4.653960350157523,4.3694478524670215,4.852030263919617,1.0647107369924282,4.406719247264253,4.5217885770490405,39,4.143134726391533,3.5263605246161616,4.330733340286331,0.6931471805599453,3.295836866004329,3.828641396489095,3.828641396489095,4.51085950651685,4.007333185232471,4.875197323201151,0.832909122935104,4.02535169073515,3.871201010907891,17,17.0,30,171,-18,0.0,0.0,0.0,10240,10255,10218,45,3.258096538021482,31,48,92,22,2.1972245773362196,22,3.4339872044851463,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
349,3.1354942159291497,16,4.61512051684126,4.330733340286331,4.700480365792417,0.9555114450274363,4.02535169073515,2.833213344056216,51,4.890349128221754,4.624972813284271,4.990432586778736,0.7419373447293773,3.970291913552122,3.4339872044851463,36,5.4510384535657,5.209486152841421,5.517452896464707,0.9932517730102833,4.465908118654584,4.04305126783455,26,4.736198448394496,4.465908118654584,4.6443908991413725,0.8754687373538999,3.9889840465642745,3.9512437185814275,37,3.6635616461296463,3.091042453358316,3.5553480614894135,0.5306282510621704,2.772588722239781,3.2188758248682006,4.330733340286331,4.51085950651685,4.174387269895637,4.875197323201151,0.7884573603642702,3.8918202981106265,3.7612001156935624,40,29.0,58,214,-40,0.0,0.0,0.0,10224,10245,10208,59,3.332204510175204,67,68,123,9,3.4339872044851463,49,4.442651256490317,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
350,4.02535169073515,17,3.7376696182833684,3.1354942159291497,3.7376696182833684,0.5306282510621704,3.828641396489095,2.70805020110221,51,3.9512437185814275,3.1780538303479458,3.9512437185814275,0.5877866649021191,3.9318256327243257,3.1780538303479458,46,4.852030263919617,4.574710978503383,5.0106352940962555,0.9162907318741551,4.343805421853684,3.6109179126442243,50,3.9889840465642745,3.4011973816621555,4.060443010546419,0.6931471805599453,3.9318256327243257,3.6888794541139363,54,4.02535169073515,3.295836866004329,4.110873864173311,0.6418538861723948,3.1780538303479458,3.6375861597263857,4.219507705176107,4.060443010546419,3.4657359027997265,4.189654742026425,0.5306282510621704,3.58351893845611,3.295836866004329,51,36.0,54,237,-54,0.0,0.0,0.0,10267,10290,10245,34,2.833213344056216,86,71,135,0,2.8903717578961645,47,4.499809670330265,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
351,5.389071729816501,18,4.343805421853684,4.02535169073515,4.543294782270004,0.9932517730102833,4.248495242049359,3.367295829986474,16,5.153291594497779,4.882801922586371,5.241747015059643,1.2809338454620642,4.653960350157523,4.343805421853684,25,5.003946305945459,4.736198448394496,5.247024072160486,0.9932517730102833,4.6913478822291435,4.30406509320417,24,5.181783550292085,4.90527477843843,5.204006687076795,1.2237754316221157,4.430816798843313,4.653960350157523,29,4.2626798770413155,3.784189633918261,4.499809670330265,0.7884573603642702,3.4011973816621555,3.9318256327243257,4.02535169073515,4.465908118654584,3.871201010907891,4.812184355372417,0.832909122935104,3.912023005428146,4.02535169073515,25,24.0,38,240,-56,0.0,0.0,0.0,10253,10271,10232,46,2.995732273553991,83,53,141,-9,2.302585092994046,25,3.6888794541139363,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
352,5.680172609017068,19,5.594711379601839,5.389071729816501,5.655991810819852,1.4586150226995167,4.820281565605037,3.8066624897703196,6,5.831882477283517,5.673323267171493,6.013715156042802,1.5040773967762742,4.8283137373023015,4.700480365792417,20,5.438079308923196,5.19295685089021,5.579729825986222,1.410986973710262,4.919980925828125,4.7535901911063645,26,5.247024072160486,4.962844630259907,5.181783550292085,1.0986122886681098,4.442651256490317,4.6443908991413725,40,4.663439094112067,4.382026634673881,4.9344739331306915,1.252762968495368,4.0943445622221,5.0106352940962555,4.02535169073515,4.770684624465665,4.356708826689592,5.214935757608986,0.9555114450274363,4.110873864173311,4.07753744390572,14,10.0,24,136,-44,0.0,0.0,0.0,10192,10242,10158,70,3.828641396489095,0,38,85,-3,2.6390573296152584,23,3.6109179126442243,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
353,5.236441962829949,20,5.8377304471659395,5.680172609017068,5.8888779583328805,1.547562508716013,4.919980925828125,3.4011973816621555,8,6.063785208687608,5.978885764901122,6.244166900663736,1.824549292051046,5.117993812416755,4.406719247264253,7,5.556828061699537,5.342334251964811,5.700443573390687,1.4350845252893227,4.804021044733257,4.532599493153256,24,5.484796933490655,5.25227342804663,5.5053315359323625,1.2809338454620642,4.532599493153256,4.442651256490317,21,4.110873864173311,3.4657359027997265,4.110873864173311,0.9555114450274363,3.7612001156935624,4.174387269895637,4.727387818712341,5.3612921657094255,5.093750200806762,5.736572297479192,1.252762968495368,4.356708826689592,4.07753744390572,12,8.0,15,128,-33,0.0,0.0,0.0,10139,10170,10123,79,4.04305126783455,18,37,87,8,2.5649493574615367,25,3.58351893845611,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
354,3.4657359027997265,21,5.472270673671475,5.236441962829949,5.480638923341991,1.33500106673234,4.718498871295094,3.091042453358316,27,6.1224928095143865,6.07073772800249,6.300785794663244,1.840549633397487,5.19295685089021,4.1588830833596715,12,6.075346031088684,5.950642552587727,6.282266746896006,2.1400661634962708,5.10594547390058,4.90527477843843,24,6.0473721790462776,5.950642552587727,6.182084906716632,1.824549292051046,5.147494476813453,4.584967478670572,22,4.1588830833596715,2.8903717578961645,3.4657359027997265,0.5877866649021191,2.995732273553991,3.6888794541139363,4.762173934797756,4.859812404361672,4.584967478670572,5.293304824724492,1.0296194171811581,4.07753744390572,3.6888794541139363,33,17.0,25,192,-44,0.0,0.0,0.0,10167,10190,10146,68,2.995732273553991,61,53,144,5,2.1972245773362196,25,3.6109179126442243,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
355,4.77912349311153,22,3.970291913552122,3.4657359027997265,4.007333185232471,0.5877866649021191,4.02535169073515,2.70805020110221,37,4.454347296253507,4.1588830833596715,4.653960350157523,0.7884573603642702,4.31748811353631,3.784189633918261,32,4.969813299576001,4.700480365792417,5.19295685089021,1.33500106673234,4.5217885770490405,4.442651256490317,43,4.962844630259907,4.700480365792417,4.976733742420574,1.1314021114911006,4.430816798843313,4.143134726391533,34,3.9889840465642745,3.258096538021482,3.9889840465642745,0.832909122935104,3.4657359027997265,4.406719247264253,4.653960350157523,4.290459441148391,3.6635616461296463,4.564348191467836,0.6931471805599453,3.784189633918261,3.4339872044851463,40,31.0,38,212,-66,0.0,0.0,0.0,10227,10252,10190,31,2.833213344056216,80,71,121,-10,2.995732273553991,37,4.2626798770413155,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
