province,city,city_code,level,index,pollutions,aqi,so2_24h,no2_24h,co_24h,o3_24h,o3_8h_24h,pm2_5_24h,pm10_24h,pubtime
北京市,北京市,110000,,,,207,18,33,0.946,104,93,56,84,2013/4/1 0:00
北京市,北京市,110000,,,,82,34,59,1.306,142,118,95,127,2013/4/2 0:00
北京市,北京市,110000,,,,170,38,75,1.483,136,123,116,181,2013/4/3 0:00
北京市,北京市,110000,,,,102,46,70,2.088,52,61,66,97,2013/4/4 0:00
北京市,北京市,110000,,,,100,11,37,1.186,85,80,55,49,2013/4/5 0:00
北京市,北京市,110000,,,,42,7,28,0.47,96,90,14,26,2013/4/6 0:00
北京市,北京市,110000,,,,66,37,61,1.308,98,95,79,115,2013/4/7 0:00
北京市,北京市,110000,,,,88,5,19,0.398,100,98,25,106,2013/4/8 0:00
北京市,北京市,110000,,,,59,4,17,0.362,101,99,13,27,2013/4/9 0:00
北京市,北京市,110000,,,,31,6,28,0.434,97,97,14,28,2013/4/10 0:00
北京市,北京市,110000,,,,38,9,53,0.727,102,102,20,45,2013/4/11 0:00
北京市,北京市,110000,,,,78,19,69,0.882,107,107,53,98,2013/4/12 0:00
北京市,北京市,110000,,,,89,21,49,0.832,93,90,61,123,2013/4/13 0:00
北京市,北京市,110000,,,,59,12,35,0.517,104,98,34,84,2013/4/14 0:00
北京市,北京市,110000,,,,104,42,54,1.346,129,129,72,156,2013/4/15 0:00
北京市,北京市,110000,,,,90,27,42,0.958,129,129,56,132,2013/4/16 0:00
北京市,北京市,110000,,,,68,17,37,0.681,105,95,47,76,2013/4/17 0:00
北京市,北京市,110000,,,,28,4,19,0.293,99,94,11,31,2013/4/18 0:00
北京市,北京市,110000,,,,69,16,40,0.747,84,75,46,73,2013/4/19 0:00
北京市,北京市,110000,,,,98,10,45,0.758,124,113,73,85,2013/4/20 0:00
北京市,北京市,110000,,,,161,28,60,1.255,111,107,122,145,2013/4/21 0:00
北京市,北京市,110000,,,,201,42,61,1.376,55,53,159,173,2013/4/22 0:00
北京市,北京市,110000,,,,233,22,65,1.352,40,31,185,192,2013/4/23 0:00
北京市,北京市,110000,,,,113,9,44,0.937,96,83,78,110,2013/4/24 0:00
北京市,北京市,110000,,,,35,5,35,0.457,95,92,13,38,2013/4/25 0:00
北京市,北京市,110000,,,,89,28,63,0.921,151,127,61,113,2013/4/26 0:00
北京市,北京市,110000,,,,93,40,54,1.081,175,158,65,116,2013/4/27 0:00
北京市,北京市,110000,,,,101,50,55,1.668,115,135,72,114,2013/4/28 0:00
北京市,北京市,110000,,,,54,5,32,0.426,108,108,23,71,2013/4/29 0:00
北京市,北京市,110000,,,,50,7,36,0.407,119,110,20,57,2013/4/30 0:00
