province,city,city_code,level,index,pollutions,aqi,so2_24h,no2_24h,co_24h,o3_24h,o3_8h_24h,pm2_5_24h,pm10_24h,pubtime
北京市,北京市,110000,,,,100,38,63,1.846,33,26,74,90,2013/12/1 0:00
北京市,北京市,110000,,,,143,51,77,2.676,14,10,110,130,2013/12/2 0:00
北京市,北京市,110000,,,,90,37,55,1.591,57,41,66,87,2013/12/3 0:00
北京市,北京市,110000,,,,118,41,65,2.196,31,22,89,106,2013/12/4 0:00
北京市,北京市,110000,,,,57,33,42,1.311,60,49,40,62,2013/12/5 0:00
北京市,北京市,110000,,,,182,50,80,2.744,11,8,143,178,2013/12/6 0:00
北京市,北京市,110000,,,,315,67,99,4.659,7,6,273,334,2013/12/7 0:00
北京市,北京市,110000,,,,221,70,88,4.399,40,38,188,240,2013/12/8 0:00
北京市,北京市,110000,,,,23,11,25,0.653,58,51,14,17,2013/12/9 0:00
北京市,北京市,110000,,,,45,14,29,0.962,63,50,22,45,2013/12/10 0:00
北京市,北京市,110000,,,,38,16,35,0.839,47,42,24,34,2013/12/11 0:00
北京市,北京市,110000,,,,32,12,26,0.765,59,56,17,31,2013/12/12 0:00
北京市,北京市,110000,,,,76,32,48,1.438,42,29,55,69,2013/12/13 0:00
北京市,北京市,110000,,,,66,32,45,1.357,56,54,48,57,2013/12/14 0:00
北京市,北京市,110000,,,,67,30,48,1.464,49,36,49,55,2013/12/15 0:00
北京市,北京市,110000,,,,154,61,69,2.702,19,11,120,137,2013/12/16 0:00
北京市,北京市,110000,,,,78,35,38,1.361,50,41,59,51,2013/12/17 0:00
北京市,北京市,110000,,,,51,24,33,0.889,49,49,37,46,2013/12/18 0:00
北京市,北京市,110000,,,,62,31,53,1.319,42,35,44,66,2013/12/19 0:00
北京市,北京市,110000,,,,54,31,53,1.193,62,47,35,52,2013/12/20 0:00
北京市,北京市,110000,,,,100,45,73,1.687,43,31,76,95,2013/12/21 0:00
北京市,北京市,110000,,,,180,69,98,2.896,20,14,145,183,2013/12/22 0:00
北京市,北京市,110000,,,,162,63,93,2.96,43,29,127,163,2013/12/23 0:00
北京市,北京市,110000,,,,285,99,127,5.069,12,9,238,273,2013/12/24 0:00
北京市,北京市,110000,,,,212,63,90,3.057,57,54,160,210,2013/12/25 0:00
北京市,北京市,110000,,,,25,10,24,0.434,63,59,12,20,2013/12/26 0:00
北京市,北京市,110000,,,,43,25,44,0.72,48,35,30,34,2013/12/27 0:00
北京市,北京市,110000,,,,33,25,48,0.77,63,60,21,40,2013/12/28 0:00
北京市,北京市,110000,,,,86,50,80,1.77,40,26,62,89,2013/12/29 0:00
北京市,北京市,110000,,,,77,28,56,1.085,65,55,45,91,2013/12/30 0:00
北京市,北京市,110000,,,,106,23,52,1.228,71,63,50,148,2013/12/31 0:00
