province,city,city_code,level,index,pollutions,aqi,so2_24h,no2_24h,co_24h,o3_24h,o3_8h_24h,pm2_5_24h,pm10_24h,pubtime
北京市,北京市,110000,,,,201,91,152,5.034,28,28,301,335,2013/1/18 0:00
北京市,北京市,110000,,,,267,83,95,3.755,42,42,176,197,2013/1/19 0:00
北京市,北京市,110000,,,,145,35,70,2.181,43,43,87,91,2013/1/20 0:00
北京市,北京市,110000,,,,162,57,77,2.958,51,51,115,108,2013/1/21 0:00
北京市,北京市,110000,,,,127,48,94,3.087,53,52,149,150,2013/1/22 0:00
北京市,北京市,110000,,,,319,80,127,5.582,46,46,302,324,2013/1/23 0:00
北京市,北京市,110000,,,,189,21,40,0.779,71,71,21,33,2013/1/24 0:00
北京市,北京市,110000,,,,68,59,70,2.082,71,71,55,69,2013/1/25 0:00
北京市,北京市,110000,,,,127,84,95,3.196,36,45,129,140,2013/1/26 0:00
北京市,北京市,110000,,,,227,81,102,4.866,36,36,239,249,2013/1/27 0:00
北京市,北京市,110000,,,,344,99,120,5.038,27,27,337,347,2013/1/28 0:00
北京市,北京市,110000,,,,407,83,125,6.401,18,21,362,387,2013/1/29 0:00
北京市,北京市,110000,,,,344,115,120,5.673,7,7,239,281,2013/1/30 0:00
北京市,北京市,110000,,,,246,116,101,5.11,16,16,144,152,2013/1/31 0:00
