province,city,city_code,level,index,pollutions,aqi,so2_24h,no2_24h,co_24h,o3_24h,o3_8h_24h,pm2_5_24h,pm10_24h,pubtime
北京市,北京市,110000,,,,70,16,41,0.637,148,134,38,87,2013/5/1 0:00
北京市,北京市,110000,,,,102,41,51,1.056,168,145,75,121,2013/5/2 0:00
北京市,北京市,110000,,,,83,21,32,0.83,173,157,61,81,2013/5/3 0:00
北京市,北京市,110000,,,,123,25,40,0.78,170,158,92,124,2013/5/4 0:00
北京市,北京市,110000,,,,224,47,64,1.428,238,210,179,228,2013/5/5 0:00
北京市,北京市,110000,,,,254,34,55,1.586,256,230,209,252,2013/5/6 0:00
北京市,北京市,110000,,,,207,50,69,1.431,255,235,161,211,2013/5/7 0:00
北京市,北京市,110000,,,,169,53,57,1.507,139,184,131,158,2013/5/8 0:00
北京市,北京市,110000,,,,71,14,51,0.603,85,73,51,67,2013/5/9 0:00
北京市,北京市,110000,,,,76,12,49,0.598,105,100,45,98,2013/5/10 0:00
北京市,北京市,110000,,,,79,12,54,0.512,104,98,40,108,2013/5/11 0:00
北京市,北京市,110000,,,,68,15,49,0.62,160,133,35,88,2013/5/12 0:00
北京市,北京市,110000,,,,133,59,69,1.612,168,148,98,167,2013/5/13 0:00
北京市,北京市,110000,,,,84,9,38,0.591,143,127,51,106,2013/5/14 0:00
北京市,北京市,110000,,,,98,50,50,1.359,203,189,61,143,2013/5/15 0:00
北京市,北京市,110000,,,,85,28,47,1.005,200,190,57,112,2013/5/16 0:00
北京市,北京市,110000,,,,152,34,51,1.292,176,159,116,145,2013/5/17 0:00
北京市,北京市,110000,,,,146,26,41,1.202,158,146,110,139,2013/5/18 0:00
北京市,北京市,110000,,,,103,9,23,0.535,94,113,51,141,2013/5/19 0:00
北京市,北京市,110000,,,,86,15,39,0.482,149,135,42,131,2013/5/20 0:00
北京市,北京市,110000,,,,137,35,54,0.896,215,172,95,197,2013/5/21 0:00
北京市,北京市,110000,,,,102,35,47,1.086,195,174,69,132,2013/5/22 0:00
北京市,北京市,110000,,,,104,30,65,1.278,207,180,73,140,2013/5/23 0:00
北京市,北京市,110000,,,,127,21,62,1.432,152,122,94,139,2013/5/24 0:00
北京市,北京市,110000,,,,91,25,55,1.007,250,212,62,113,2013/5/25 0:00
北京市,北京市,110000,,,,127,29,47,1.443,66,110,97,116,2013/5/26 0:00
北京市,北京市,110000,,,,87,7,40,0.967,75,69,65,69,2013/5/27 0:00
北京市,北京市,110000,,,,100,6,55,0.987,53,39,74,94,2013/5/28 0:00
北京市,北京市,110000,,,,43,6,25,0.296,108,101,16,49,2013/5/29 0:00
北京市,北京市,110000,,,,89,18,63,0.741,197,186,56,124,2013/5/30 0:00
北京市,北京市,110000,,,,134,35,43,0.922,225,203,98,156,2013/5/31 0:00
