province,city,city_code,level,index,pollutions,aqi,so2_24h,no2_24h,co_24h,o3_24h,o3_8h_24h,pm2_5_24h,pm10_24h,pubtime
北京市,北京市,110000,,,,65,9,38,0.925,185,155,40,71,2013/9/1 0:00
北京市,北京市,110000,,,,71,11,37,0.986,197,171,50,71,2013/9/2 0:00
北京市,北京市,110000,,,,123,13,43,1.216,211,186,93,118,2013/9/3 0:00
北京市,北京市,110000,,,,86,6,42,1.106,96,119,63,63,2013/9/4 0:00
北京市,北京市,110000,,,,36,4,27,0.695,109,97,21,26,2013/9/5 0:00
北京市,北京市,110000,,,,92,10,44,1.514,157,125,69,70,2013/9/6 0:00
北京市,北京市,110000,,,,94,6,47,1.284,148,140,68,87,2013/9/7 0:00
北京市,北京市,110000,,,,126,15,53,1.498,119,100,95,115,2013/9/8 0:00
北京市,北京市,110000,,,,104,9,41,0.992,139,123,78,84,2013/9/9 0:00
北京市,北京市,110000,,,,79,7,42,0.766,84,74,54,73,2013/9/10 0:00
北京市,北京市,110000,,,,91,14,49,0.968,195,165,63,99,2013/9/11 0:00
北京市,北京市,110000,,,,189,24,67,1.604,146,114,145,175,2013/9/12 0:00
北京市,北京市,110000,,,,115,2,50,1.166,65,60,86,100,2013/9/13 0:00
北京市,北京市,110000,,,,71,3,47,0.988,90,76,47,66,2013/9/14 0:00
北京市,北京市,110000,,,,46,9,46,0.614,101,83,21,58,2013/9/15 0:00
北京市,北京市,110000,,,,74,13,58,1.172,107,82,49,92,2013/9/16 0:00
北京市,北京市,110000,,,,114,9,72,2.141,9,24,87,114,2013/9/17 0:00
北京市,北京市,110000,,,,138,12,56,2.208,78,61,105,110,2013/9/18 0:00
北京市,北京市,110000,,,,157,11,46,1.755,139,98,119,120,2013/9/19 0:00
北京市,北京市,110000,,,,72,3,40,0.805,99,87,47,62,2013/9/20 0:00
北京市,北京市,110000,,,,66,7,48,0.74,183,152,42,71,2013/9/21 0:00
北京市,北京市,110000,,,,99,8,70,1.375,27,77,73,102,2013/9/22 0:00
北京市,北京市,110000,,,,43,4,37,0.724,39,26,26,41,2013/9/23 0:00
北京市,北京市,110000,,,,27,5,37,0.396,65,55,10,26,2013/9/24 0:00
北京市,北京市,110000,,,,39,5,44,0.463,80,65,14,44,2013/9/25 0:00
北京市,北京市,110000,,,,74,15,61,0.921,112,74,45,86,2013/9/26 0:00
北京市,北京市,110000,,,,205,24,81,1.74,218,144,158,208,2013/9/27 0:00
北京市,北京市,110000,,,,287,16,72,1.503,144,136,240,258,2013/9/28 0:00
北京市,北京市,110000,,,,255,15,78,1.598,56,42,219,225,2013/9/29 0:00
北京市,北京市,110000,,,,183,17,72,1.632,66,23,145,159,2013/9/30 0:00
