,pm,day,aqi-bj-1,pm2.5-bj-1,pm10-bj-1,co-bj-1,no2-bj-1,so2-bj-1,o3-bj-1,aqi-lf-1,pm2.5-lf-1,pm10-lf-1,co-lf-1,no2-lf-1,so2-lf-1,o3-lf-1,aqi-ts-1,pm2.5-ts-1,pm10-ts-1,co-ts-1,no2-ts-1,so2-ts-1,o3-ts-1,aqi-tj-1,pm2.5-tj-1,pm10-tj-1,co-tj-1,no2-tj-1,so2-tj-1,o3-tj-1,aqi-zjk-1,pm2.5-zjk-1,pm10-zjk-1,co-zjk-1,no2-zjk-1,so2-zjk-1,o3-zjk-1,aqi-cd-1,pm2.5-cd-1,pm10-cd-1,co-cd-1,no2-cd-1,so2-cd-1,o3-cd-1,EVP,GST-mean,GST-max,GST-min,PRE-208,PRE-820,PRE-2020,PRS-mean,PRS-max,PRS-min,RHU-mean,RHU-min,SSD,TEM-mean,TEM-max,TEM-min,WIN-mean,WIN-max,WD-max,WIN-ext,WD-ext,OvallGrd-bj-1,pm25Scr-bj-1,pm25Grd-bj-1,pm10Scr-bj-1,pm10Grd-bj-1,no2Scr-bj-1,no2Grd-bj-1,pollute-bj-1,OvallGrd-lf-1,pm25Scr-lf-1,pm25Grd-lf-1,pm10Scr-lf-1,pm10Grd-lf-1,pollute-lf-1,WD-max-sin,WD-max-cos,WD-max-sint,WD-ext-sin,WD-ext-cos,WD-ext-sint,WIN-max-sin,WIN-max-cos,WIN-ext-sin,WIN-ext-cos,WIN-ext-sint,pm2.5-bj-1-s2,pm2.5-bj-1-s3,pm2.5-bj-1-sq,no2-bj-1-s2,no2-bj-1-s3,no2-bj-1-sq,pm2.5-lf-1-s2,pm2.5-lf-1-s3,pm2.5-lf-1-sq,aqi-bj-1-s2,aqi-bj-1-s3,aqi-bj-1-sq,no2-cd-1-s2,no2-cd-1-s3,no2-cd-1-sq,pm10-bj-1-s2,pm10-bj-1-s3,pm10-bj-1-sq,aqi-lf-1-s2,aqi-lf-1-s3,aqi-lf-1-sq,no2-zjk-1-s2,no2-zjk-1-s3,no2-zjk-1-sq,co-bj-1-s2,co-bj-1-s3,co-bj-1-sq,co-cd-1-s2,co-cd-1-s3,co-cd-1-sq,co-lf-1-s2,co-lf-1-s3,co-lf-1-sq,pm10-lf-1-s2,pm10-lf-1-s3,pm10-lf-1-sq,pollute-bj-1-s2,pollute-bj-1-s3,pollute-bj-1-sq,pollute-lf-1-s2,pollute-lf-1-s3,pollute-lf-1-sq,year_2013,year_2014,year_2015,year_2016,year_2017,month_1,month_2,month_3,month_4,month_5,month_6,month_7,month_8,month_9,month_10,month_11,month_12,class-pm_1,class-pm_2,class-pm_3,class-pm_4,class-pm_5,class-pm_6,class-bj-1_1,class-bj-1_2,class-bj-1_3,class-bj-1_4,class-bj-1_5,class-bj-1_6,class-lf-1_1,class-lf-1_2,class-lf-1_3,class-lf-1_4,class-lf-1_5,class-lf-1_6,class-ts-1_1,class-ts-1_2,class-ts-1_3,class-ts-1_4,class-ts-1_5,class-ts-1_6,class-tj-1_1,class-tj-1_2,class-tj-1_3,class-tj-1_4,class-tj-1_5,class-tj-1_6,class-zjk-1_1,class-zjk-1_2,class-zjk-1_3,class-zjk-1_4,class-zjk-1_5,class-zjk-1_6,class-cd-1_1,class-cd-1_2,class-cd-1_3,class-cd-1_4,class-cd-1_5,class-cd-1_6,SimpClass-cd-1_1,SimpClass-cd-1_2,SimpClass-cd-1_3,SimpClass-cd-1_4,SimpClass-lf-1_1,SimpClass-lf-1_2,SimpClass-lf-1_3,SimpClass-lf-1_4,SimpClass-lf-1_5,SimpClass-tj-1_1,SimpClass-tj-1_2,SimpClass-tj-1_3,SimpClass-tj-1_4,SimpClass-ts-1_1,SimpClass-ts-1_2,SimpClass-ts-1_3,SimpClass-ts-1_4,SimpClass-zjk-1_1,SimpClass-zjk-1_2,SimpClass-zjk-1_3
141,4.762173934797756,22,4.465908118654584,4.07753744390572,4.624972813284271,0.4700036292457356,4.007333185232471,2.302585092994046,143,4.382026634673881,4.060443010546419,4.700480365792417,0.5306282510621704,3.5553480614894135,2.70805020110221,104,4.6913478822291435,4.406719247264253,4.969813299576001,1.0296194171811581,3.9512437185814275,3.9889840465642745,154,4.820281565605037,4.543294782270004,4.948759890378168,0.9162907318741551,3.828641396489095,3.6375861597263857,113,4.07753744390572,2.995732273553991,3.8501476017100584,0.6418538861723948,3.295836866004329,3.912023005428146,4.700480365792417,4.174387269895637,3.1780538303479458,4.330733340286331,0.4700036292457356,3.6888794541139363,3.2188758248682006,117,51.0,242,511,48,0.0,0.0,0.0,10096,10123,10056,39,2.8903717578961645,112,197,271,90,3.6375861597263857,58,10,4.553876891600541,10,5.153291594497779,8.514990767861038,4.762173934797756,9.06958293425992,5.313205979041787,8.443546651247939,4.6913478822291435,3.868530782352012,5.0689042022202315,8.412721169819527,4.74493212836325,9.060911858484253,5.389071729816501,3.7137183974608554,0.38268343236508967,0.6543437372433648,0.6888604362734987,0.38268343236508967,0.6543437372433648,0.6888604362734987,57.503801959681,53.585012885654635,35.97224264231843,86.84467605606096,93.19581696913816,8.121183242078828,12.181334156887512,7.615773105863909,7.978310969867722,11.966958490330587,7.3484692283495345,8.086410275323782,12.129159203261201,2.1459119184653597,8.908829791587868,13.3630434609479,9.273618495495704,7.3277805384216315,10.990701796251868,6.244997998398398,9.230339058482873,13.845362521113456,10.04987562112089,8.739055922830724,13.108345585636124,2.2913415624673883,6.517671272912275,9.774346508212899,1.8081280227833416,0.3074846997479606,0.19556678354397525,0.5735731685107027,0.3074846997479606,0.19556678354397525,0.5735731685107027,0.3987761199573677,0.29490591754110046,0.6079487191729779,9.382779928915687,14.074044418870614,2.4371427783296693,7.6952960302977464,11.542271157581723,6.846312876286038,7.378683503158214,11.067103946444083,1.9912972018846085,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
142,4.7535901911063645,23,5.0238805208462765,4.762173934797756,4.997212273764115,0.6418538861723948,3.7376696182833684,3.091042453358316,145,4.8283137373023015,4.564348191467836,5.10594547390058,0.6418538861723948,3.044522437723423,3.4657359027997265,129,4.912654885736052,4.6443908991413725,5.204006687076795,1.1314021114911006,3.7612001156935624,4.060443010546419,140,4.919980925828125,4.653960350157523,5.017279836814924,0.7419373447293773,3.4965075614664802,3.367295829986474,107,4.276666119016055,3.1354942159291497,4.406719247264253,0.7419373447293773,3.332204510175204,4.406719247264253,4.836281906951478,4.663439094112067,4.110873864173311,4.90527477843843,0.5306282510621704,3.6888794541139363,3.295836866004329,165,38.0,245,448,114,0.0,1.0986122886681098,1.0986122886681098,10064,10082,10031,60,3.58351893845611,88,200,254,147,3.332204510175204,69,11,4.663439094112067,10,6.405228458030842,9.770927116951647,6.142037405587356,10.007757473711925,6.3784261836515865,8.731013415269564,5.10594547390058,4.15994501930605,5.921578419643816,9.37424334324612,5.655991810819852,9.920197166099076,6.20050917404269,4.133228680272067,0.7071067811865475,0.5347999967395705,0.6759632927777782,0.38268343236508967,0.6543437372433648,0.6888604362734987,66.64888201394572,48.79036790187179,40.18176039833442,97.00735091368512,104.10171044425007,9.507254695741542,14.260771213976563,10.770329614269007,7.427738840532894,11.140730709373459,6.4031242374328485,9.107864580386947,13.661631841151722,2.3746075096201795,10.034603530393666,15.051839800893244,12.288205727444508,7.3277805384216315,10.990701796251868,6.244997998398398,9.980911449500931,14.97129807514578,12.12435565298214,9.640628165515693,14.460845221302234,2.4961374085351373,6.593044534142437,9.887561401985868,1.823928522430647,0.5933268452777344,0.5475432067011535,0.667153912735044,0.3987761199573677,0.29490591754110046,0.6079487191729779,0.5933268452777344,0.5475432067011535,0.667153912735044,10.199770035207079,15.29959951018141,2.625121277719336,8.288678396766858,12.432644514443862,7.941536375286586,8.234400915333753,12.351207595858478,2.1786616919065582,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0
143,4.867534450455582,24,5.0238805208462765,4.7535901911063645,4.897839799950911,0.6418538861723948,3.871201010907891,2.995732273553991,140,4.852030263919617,4.584967478670572,5.093750200806762,0.6418538861723948,3.295836866004329,3.4965075614664802,139,5.0106352940962555,4.532599493153256,5.056245805348308,1.1631508098056809,3.9318256327243257,4.23410650459726,214,4.795790545596741,4.5217885770490405,4.882801922586371,0.7884573603642702,3.8918202981106265,3.828641396489095,147,4.465908118654584,3.7612001156935624,4.795790545596741,0.832909122935104,3.332204510175204,4.867534450455582,4.969813299576001,4.59511985013459,4.007333185232471,4.663439094112067,0.5877866649021191,3.5553480614894135,3.4339872044851463,157,34.0,231,449,123,0.6931471805599453,0.0,0.6931471805599453,10102,10120,10057,57,3.7376696182833684,56,199,252,164,3.091042453358316,48,10,4.356708826689592,11,6.405228458030842,9.76226955062059,6.133398042996649,9.907678757154596,6.278521424165844,8.867568333206442,5.241747015059643,4.159476657159883,5.945420608606575,9.41897923708751,5.676753802268282,9.93183202554527,6.18826412308259,4.120645636641472,0.38268343236508967,0.6543437372433648,0.6888604362734987,0.7071067811865475,0.5347999967395705,0.6759632927777782,47.5893533459429,44.34621756054177,54.44722215136415,54.44722215136417,74.37628862425827,9.489939868234607,14.234797042605766,10.723805294763608,7.700747794511798,11.55045243686095,6.855654600401044,9.149528232579426,13.72413403119223,2.38405980272115,10.034603530393666,15.051839800893244,12.288205727444508,7.053585727193677,10.579107016227857,5.830951894845301,9.780754787153832,14.67104780972012,11.532562594670797,9.688436171119255,14.532561747565607,2.5071106129392944,6.593044534142437,9.887561401985868,1.823928522430647,0.5933268452777344,0.5475432067011535,0.667153912735044,0.4946962418361071,0.41343327775734134,0.6389165189617602,0.5933268452777344,0.5475432067011535,0.667153912735044,10.1752307736864,15.262789240906677,2.6194318653808493,8.287727055622575,12.431217149486226,7.939647347332248,8.208829058952661,12.312839667552117,2.172992897565693,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0
144,3.6375861597263857,25,5.147494476813453,4.867534450455582,5.25227342804663,0.6931471805599453,4.248495242049359,3.044522437723423,153,5.075173815233827,4.804021044733257,5.37989735354046,0.7419373447293773,3.912023005428146,3.8066624897703196,158,4.68213122712422,4.248495242049359,4.9344739331306915,1.0986122886681098,3.8918202981106265,4.406719247264253,168,4.61512051684126,4.330733340286331,4.955827057601261,0.7884573603642702,4.04305126783455,3.8501476017100584,138,5.0238805208462765,3.6635616461296463,5.537334267018537,0.5877866649021191,2.70805020110221,4.727387818712341,4.859812404361672,5.0369526024136295,4.430816798843313,5.123963979403259,0.6931471805599453,3.6375861597263857,3.7376696182833684,218,36.0,261,481,114,0.0,0.0,0.0,10124,10139,10104,47,3.4011973816621555,78,207,263,147,3.4011973816621555,47,1,4.605170185988092,1,6.529418838262226,10.001521292807494,6.248042874508429,10.38871840689063,6.634633357861686,9.375854810453756,5.6240175061873385,4.3408139388398075,6.456769655572163,9.864746724219698,6.184148890937483,10.444211726647982,6.762729506931879,4.226103551734457,0.0,0.6931471805599453,0.6238107163648714,0.0,0.6931471805599453,0.6238107163648714,40.70319397786861,47.0,0.0,99.0,85.73651497465941,9.719684899460376,14.579437678918572,11.357816691600547,8.468423027046809,12.702322557843777,8.306623862918075,9.591649390206587,14.387372201263995,2.4849066497880004,10.283361310977384,15.42499086949952,13.076696830622021,7.222566018822171,10.832773479905095,6.082762530298219,10.494075844768336,15.741072362275295,13.784048752090222,10.137847959055502,15.206712855436747,2.6107695635010995,5.2832037287379885,7.917536353943631,1.556386734247243,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.7929925155296615,0.8462973600536202,0.7172585746024391,10.750578248609145,16.12583532228152,2.7534656905807315,8.655579039581827,12.98310960666399,8.704596486914257,8.422992945407437,12.6341630067292,2.2205932673988853,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1
145,3.9512437185814275,26,4.204692619390966,3.6375861597263857,4.418840607796598,0.33647223662121295,3.367295829986474,1.6094379124341003,86,4.189654742026425,3.58351893845611,4.382026634673881,0.262364264467491,2.772588722239781,1.6094379124341003,108,4.418840607796598,4.07753744390572,4.736198448394496,1.1314021114911006,3.871201010907891,3.9318256327243257,118,4.174387269895637,3.784189633918261,4.3694478524670215,0.832909122935104,3.4965075614664802,2.4849066497880004,92,3.828641396489095,2.5649493574615367,3.4339872044851463,0.5877866649021191,2.9444389791664403,4.5217885770490405,4.51085950651685,4.61512051684126,3.1780538303479458,4.290459441148391,0.262364264467491,2.9444389791664403,2.772588722239781,160,38.0,193,364,112,4.941642422609304,0.0,4.941642422609304,10163,10179,10121,63,3.091042453358316,88,156,215,112,3.367295829986474,59,1,4.812184355372417,16,4.890349128221754,7.8009820712577405,4.31748811353631,8.596558746796978,5.10594547390058,7.522400231387125,4.04305126783455,3.381946602070018,4.875197323201151,7.730174795246222,4.2626798770413155,8.544029845369797,5.0689042022202315,3.362941536207623,0.0,0.6931471805599453,0.6238107163648714,0.3826834323650904,0.6543437372433647,0.47546458418188897,51.09549882328187,59.0,46.68737874854103,112.71330296637696,74.26889433906389,7.222566018822171,10.832773479905095,6.082762530298219,6.665683717782408,9.996659083423923,5.291502622129181,7.111512116496157,10.66606750781141,1.9338491037723786,8.379539026117442,12.56896770438249,8.12403840463596,5.783825182329737,8.671286726753637,4.242640687119285,8.81358720447004,13.220159555461839,9.055385138137417,8.349011198176003,12.523165451009367,2.2041182886012787,5.783825182329737,8.671286726753637,1.656825319317369,0.14842000511827333,0.062035390919452656,0.4900853426144089,0.08617769624105233,0.026641930946421172,0.43678453268671025,0.08617769624105233,0.026641930946421172,0.43678453268671025,8.739055922830724,13.108345585636124,2.2913415624673883,6.695985777225743,10.042167251181617,5.331791443783224,6.656674949583664,9.983129237516534,1.8373036274653536,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
146,4.127134385045092,27,4.30406509320417,3.9512437185814275,4.543294782270004,0.4700036292457356,3.8918202981106265,1.9459101490553132,127,4.406719247264253,4.060443010546419,4.718498871295094,0.6418538861723948,3.6109179126442243,2.4849066497880004,86,4.804021044733257,4.532599493153256,5.159055299214529,1.4350845252893227,4.007333185232471,4.330733340286331,104,4.59511985013459,4.30406509320417,4.74493212836325,1.1939224684724346,3.9318256327243257,3.4657359027997265,76,4.060443010546419,2.4849066497880004,3.58351893845611,0.5877866649021191,2.833213344056216,4.2626798770413155,4.6913478822291435,4.127134385045092,2.995732273553991,4.204692619390966,0.262364264467491,3.367295829986474,2.772588722239781,113,47.0,215,466,80,0.0,0.0,0.0,10164,10178,10140,52,2.70805020110221,113,176,247,111,3.091042453358316,55,2,4.442651256490317,2,4.990432586778736,8.222553638396958,4.634728988229636,8.823206220552741,5.231108616854587,8.16194579946869,4.574710978503383,3.748138437988858,5.093750200806762,8.43771698991444,4.74493212836325,9.104090572133472,5.407171771460119,3.5135136498859874,0.3826834323650898,0.6543437372433648,0.6888604362734987,0.3826834323650898,0.6543437372433648,0.6888604362734987,54.52946737555956,50.81337428812077,32.14540831866754,77.60588073094809,83.28136835540006,7.86403565907245,11.795484436723239,7.14142842854285,7.742835955430749,11.613612074928163,6.928203230275509,8.086410275323782,12.129159203261201,2.1459119184653597,8.58110651715989,12.871380894023618,8.54400374531753,6.665683717782408,9.996659083423923,5.291502622129181,9.065314599925925,13.597799722688059,9.643650760992955,8.789050713521046,13.183349345691969,2.302585092994046,5.54907608489522,8.318010277546872,1.6094379124341003,0.3074846997479606,0.19556678354397525,0.5735731685107027,0.08617769624105233,0.026641930946421172,0.43678453268671025,0.5933268452777344,0.5475432067011535,0.667153912735044,9.419141561574516,14.128591335128116,2.4454425656029626,7.449171811407856,11.172898627956329,6.437546116339672,6.967480066421966,10.449835351485214,1.903101475934683,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
147,4.499809670330265,28,4.442651256490317,4.127134385045092,4.59511985013459,0.5306282510621704,3.912023005428146,2.1972245773362196,141,4.442651256490317,4.02535169073515,4.77912349311153,0.5306282510621704,3.6635616461296463,2.5649493574615367,119,4.553876891600541,4.1588830833596715,4.9344739331306915,1.0296194171811581,3.970291913552122,4.110873864173311,117,4.3694478524670215,4.02535169073515,4.663439094112067,0.832909122935104,4.02535169073515,3.258096538021482,96,4.30406509320417,2.772588722239781,4.127134385045092,0.6931471805599453,3.367295829986474,4.204692619390966,4.859812404361672,4.248495242049359,3.1354942159291497,4.477336814478207,0.33647223662121295,3.4011973816621555,2.833213344056216,115,46.0,248,487,90,0.0,0.0,0.0,10154,10184,10113,42,2.9444389791664403,113,188,255,111,3.044522437723423,38,9,4.0943445622221,10,5.1298987149230735,8.54188580400661,4.812184355372417,9.015905747298426,5.2832037287379885,8.322880021769905,4.59511985013459,3.8525701967704147,5.1298987149230735,8.438366410870266,4.709530201312334,9.201602306032898,5.4680601411351315,3.722966821858076,1.2246467991473532e-16,0.6931471805599453,0.6238107163648713,0.38268343236508967,0.6543437372433648,0.6888604362734987,32.90896534380866,38.0,22.57832250954029,54.50889241816592,58.495246821054806,8.222016437202196,12.332625998165328,7.810249675906654,7.784057002639929,11.675469394155508,7.0,8.014996894348302,12.022005566197757,2.1301582402105503,8.86177531100083,13.292452083711327,9.16515138991168,6.7357800142423265,10.101928491209966,5.385164807134504,9.170039075202657,13.75490349849362,9.899494936611665,8.86177531100083,13.292452083711327,2.3189653402219084,6.665683717782408,9.996659083423923,1.839199932823093,0.3987761199573677,0.29490591754110046,0.6079487191729779,0.14842000511827333,0.062035390919452656,0.4900853426144089,0.3987761199573677,0.29490591754110046,0.6079487191729779,9.541441064795485,14.312054482027682,2.4734058088577857,7.6627033286025314,11.493359972236775,6.79072897412347,7.397628793678838,11.095539033022884,1.99539078374585,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
148,4.6443908991413725,29,4.77912349311153,4.499809670330265,4.969813299576001,0.6418538861723948,4.23410650459726,2.8903717578961645,175,4.653960350157523,4.382026634673881,5.0369526024136295,0.6418538861723948,3.713572066704308,3.258096538021482,132,4.770684624465665,4.276666119016055,5.003946305945459,1.1939224684724346,4.143134726391533,4.219507705176107,179,4.543294782270004,4.248495242049359,4.890349128221754,0.832909122935104,4.110873864173311,3.6109179126442243,136,4.23410650459726,2.9444389791664403,4.204692619390966,0.6931471805599453,3.295836866004329,4.174387269895637,4.812184355372417,4.418840607796598,3.295836866004329,4.48863636973214,0.4054651081081644,3.5553480614894135,2.9444389791664403,138,49.0,245,479,94,0.0,0.0,0.0,10095,10126,10054,41,3.1354942159291497,109,193,266,124,2.9444389791664403,44,11,4.442651256490317,12,5.872117789475416,9.259416209622776,5.5909869805108565,9.733588515740731,6.063785208687608,8.990316947998217,5.3230099791384085,4.176968550906057,5.746203190540153,9.013960457931187,5.472270673671475,9.674891664210184,6.131226489483141,4.023009664617478,0.7071067811865475,0.5347999967395705,0.6759632927777782,0.9238795325112865,0.32402612725132446,0.5840872417395808,42.50073635671901,31.112698372208097,77.60588073094807,32.14540831866759,66.64168058446386,8.977398978181862,13.465910527697504,9.433981132056603,8.439231649946526,12.658526295861142,8.246211251235321,8.739055922830724,13.108345585636124,2.2913415624673883,9.541441064795485,14.312054482027682,10.862780491200215,7.053585727193677,10.579107016227857,5.830951894845301,9.925738161470948,14.888534232752718,11.958260743101398,9.28887424963029,13.933173586420082,2.4157386761131243,6.517671272912275,9.774346508212899,1.8081280227833416,0.5933268452777344,0.5475432067011535,0.667153912735044,0.22314355131420976,0.11778303565638346,0.5347999967395705,0.5933268452777344,0.5475432067011535,0.667153912735044,10.060918560484957,15.091314043383885,2.592962296080249,8.323252122558538,12.48451771700026,8.010493118404135,8.010229155778958,12.014851631682179,2.1291076558501194,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0
149,4.804021044733257,30,4.919980925828125,4.6443908991413725,5.0689042022202315,0.6931471805599453,4.219507705176107,2.995732273553991,200,4.624972813284271,4.343805421853684,4.997212273764115,0.4700036292457356,3.2188758248682006,3.1354942159291497,148,5.278114659230517,4.997212273764115,5.54907608489522,1.4350845252893227,4.290459441148391,4.584967478670572,210,4.663439094112067,4.343805421853684,4.927253685157205,0.7884573603642702,3.9889840465642745,3.6109179126442243,165,4.454347296253507,2.8903717578961645,4.276666119016055,0.6931471805599453,3.332204510175204,4.30406509320417,4.962844630259907,4.912654885736052,4.143134726391533,4.955827057601261,0.5877866649021191,3.784189633918261,3.4339872044851463,199,47.0,258,492,101,0.0,0.0,0.0,10052,10073,10025,48,3.4011973816621555,111,209,275,128,3.2188758248682006,49,11,4.442651256490317,12,6.013715156042802,9.547455259196115,5.736572297479192,9.97529645528256,6.163314804034641,9.117457244496126,5.308267697401205,4.274858931480352,5.717027701406222,8.945984124827898,5.43372200355424,9.605620455025981,6.091309882077698,4.140273494110501,0.7071067811865475,0.5347999967395705,0.6759632927777782,0.9238795325112865,0.32402612725132446,0.5840872417395808,47.330365488164354,34.64823227814084,77.60588073094807,32.14540831866759,66.64168058446386,9.26955223160803,13.904187879830149,10.14889156509222,8.4096079807363,12.614081183044433,8.18535277187245,8.661639795781266,12.992202298885266,2.2739590379779044,9.82536383575455,14.737965054750312,11.661903789690601,7.52294091807237,11.28361292451049,6.557438524302,10.12523012293471,15.187785352610508,12.569805089976535,9.230339058482873,13.845362521113456,2.402419171893253,6.593044534142437,9.887561401985868,1.823928522430647,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.4946962418361071,0.41343327775734134,0.6389165189617602,0.3074846997479606,0.19556678354397525,0.5735731685107027,9.980911449500931,14.97129807514578,2.574469714166459,8.52189350760243,12.782544447856878,8.41843215806839,8.248715501988734,12.372685042759189,2.1818367400126464,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0
150,3.1780538303479458,1,5.075173815233827,4.804021044733257,5.231108616854587,0.5877866649021191,3.7376696182833684,2.995732273553991,161,4.948759890378168,4.68213122712422,5.327876168789581,0.5306282510621704,2.772588722239781,3.1780538303479458,163,5.1298987149230735,4.804021044733257,5.318119993844216,1.2237754316221157,4.110873864173311,4.394449154672439,233,4.68213122712422,4.394449154672439,5.075173815233827,0.832909122935104,3.7376696182833684,3.828641396489095,168,4.430816798843313,3.5263605246161616,4.7535901911063645,0.7884573603642702,3.1354942159291497,4.219507705176107,4.948759890378168,4.969813299576001,4.343805421853684,5.0106352940962555,0.5306282510621704,3.4657359027997265,3.295836866004329,207,29.0,244,439,128,0.0,0.6931471805599453,0.6931471805599453,10039,10053,10002,55,3.295836866004329,75,207,272,164,3.6375861597263857,63,1,4.844187086458591,15,6.456769655572163,9.864746724219698,6.184148890937483,10.294684688846587,6.61338421837956,8.782629654920699,5.10594547390058,4.2238511997080055,6.042632833682381,9.614538010517382,5.7745515455444085,10.264687244346277,6.423246963533519,4.186285435920458,0.0,0.6931471805599453,0.6238107163648714,0.7071067811865477,0.5347999967395702,0.23017401566350837,54.55960043841962,63.0,89.09545442950501,89.09545442950497,32.61119968291754,9.591649390206587,14.387372201263995,11.0,7.427738840532894,11.140730709373459,6.4031242374328485,9.345745008982385,14.018487319683262,2.4286960601021357,10.137847959055502,15.206712855436747,12.609520212918492,6.8690144506657065,10.301995180076794,5.5677643628300215,10.45152225208439,15.677240176543224,13.638181696985855,9.883335864325275,14.824927632259334,2.551954486068605,6.184148890937483,9.273221270015384,1.7387833139791349,0.4946962418361071,0.41343327775734134,0.6389165189617602,0.3987761199573677,0.29490591754110046,0.6079487191729779,0.3987761199573677,0.29490591754110046,0.6079487191729779,10.646043753353617,15.969030053490144,2.72901692595138,8.418422386068734,12.62730567975204,8.20341392348332,8.342170362149838,12.512901797508611,2.2025965797044846,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0
